"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","app.method.orig","incorp.orig","man.source.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"WUR","B1992-39","B1992-39","58-Slootdorp","58",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","58","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-39.F:58-Slootdorp.P:58.T:58.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,22,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,5.5,NA,NA,3.8,NA,NA,NA,NA,NA,"bc",28.9,"t/ha","none",NA,NA,NA,NA,NA,"stubble",14,NA,NA,NA,51,NA,NA,NA,"D:1.I:WUR.Pr:B1992-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-39.F:58-Slootdorp.P:58.T:58.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-39.E:B1992-39","","Huijsmans, Jan",110,27.5,65.6,76.1,81.8,88.1,95.2,98.2,99.9,NA,99.9,99.9,27.5,65.6,76.1,81.8,88.1,95.2,98.2,99.9,NA,99.9,99.9,0.25,0.597,0.693,0.745,0.803,0.867,0.894,0.909,NA,0.909,0.909,0,0,0,0,0,0,0,0,NA,0,0,19,20.8,22.4,22.3,19,16.9,16.8,16.8,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,4.35,4.12,3.68,2.97,4.02,4.11,4.11,4.24,4.24,3.9,4.35,4.12,3.68,2.97,4.02,4.11,4.11,4.24,4.24,153,347,401,449,250,191,202,202,236,236,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,408,9,0.5,0.252,27.7,0.5,24.5,0.5,96.1,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","None","pig",NA,"",NA,214,3160,3164,612
"WUR","B1992-39","B1992-39","59-Slootdorp","59",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","59","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-39.F:59-Slootdorp.P:59.T:59.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,22,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,5.5,NA,NA,3.8,NA,NA,NA,NA,NA,"bc",30.2,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",14,NA,NA,NA,52,NA,NA,NA,"D:1.I:WUR.Pr:B1992-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-39.F:59-Slootdorp.P:59.T:59.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-39.E:B1992-39","","Huijsmans, Jan",115,5.56,13.9,17.8,20.1,22.5,29.3,32,NA,NA,33,33,5.56,13.9,17.8,20.1,22.5,29.3,32,NA,NA,33,33,0.0485,0.122,0.155,0.175,0.196,0.255,0.279,NA,NA,0.287,0.287,0,0,0,0,0,0,0,NA,NA,0,0,20.2,21.8,23,22.5,19.1,16.9,16.8,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.33,4.12,3.61,2.95,4.02,4.12,4.24,4.24,4.24,4.9,4.33,4.12,3.61,2.95,4.02,4.12,4.24,4.24,4.24,192,381,421,457,255,190,201,236,236,236,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,417,9,0.5,0.0669,7.68,0.5,24.7,0.5,95.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3161,3165,612
"WUR","B1992-39","B1992-39","60-Slootdorp","60",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","60","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-39.F:60-Slootdorp.P:60.T:60.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,22,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,5.5,NA,NA,3.8,NA,NA,NA,NA,NA,"bc",30.9,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",14,NA,NA,NA,53,NA,NA,NA,"D:1.I:WUR.Pr:B1992-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-39.F:60-Slootdorp.P:60.T:60.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-39.E:B1992-39","","Huijsmans, Jan",117,2.17,6.58,9.36,10.8,12,19.5,22,NA,NA,24,24,2.17,6.58,9.36,10.8,12,19.5,22,NA,NA,24,24,0.0184,0.056,0.0797,0.0922,0.102,0.166,0.188,NA,NA,0.204,0.204,0,0,0,0,0,0,0,NA,NA,0,0,20.2,21.7,22.9,22.4,19.1,16.9,16.8,17,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,4.38,4.14,3.53,2.92,4.03,4.12,4.24,4.24,4.24,5.1,4.38,4.14,3.53,2.92,4.03,4.12,4.24,4.24,4.24,258,401,436,458,259,190,200,234,234,234,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,426,9,0.5,0.0223,2.62,0.5,25,0.5,95.3,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3162,3166,612
"WUR","B1993-15","B1993-15","63-Slootdorp","63",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","63","IHF","IHF",NA,"D:1.I:WUR.Pr:B1993-15.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-15.F:63-Slootdorp.P:63.T:63.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,19,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,13.6,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",28.9,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,54,NA,NA,NA,"D:1.I:WUR.Pr:B1993-15.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-15.F:63-Slootdorp.P:63.T:63.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1993-15.E:B1993-15","","Huijsmans, Jan",127,13.3,40.4,48.3,53.3,56.8,61.9,65.9,NA,NA,69.2,69.2,13.3,40.4,48.3,53.3,56.8,61.9,65.9,NA,NA,69.2,69.2,0.104,0.318,0.38,0.419,0.447,0.487,0.518,NA,NA,0.544,0.544,0,0,0,0,0,0,0,NA,NA,0,0,9.7,10.6,10.6,10.8,8.38,7.65,8.78,8.86,8.86,8.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,4.18,4.18,4.98,4.02,3.59,3.63,3.83,3.83,3.83,3.7,4.18,4.18,4.98,4.02,3.59,3.63,3.83,3.83,3.83,416,792,792,1080,664,516,545,569,569,569,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427,435,9,0.5,0.103,13.1,0.5,25.1,0.5,94.9,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3163,3167,613
"WUR","B1993-15","B1993-15","64-Slootdorp","64",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","64","IHF","IHF",NA,"D:1.I:WUR.Pr:B1993-15.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-15.F:64-Slootdorp.P:64.T:64.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,22,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,13.6,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",27.3,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,55,NA,NA,NA,"D:1.I:WUR.Pr:B1993-15.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-15.F:64-Slootdorp.P:64.T:64.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1993-15.E:B1993-15","","Huijsmans, Jan",120,13.5,36.8,45.9,53.1,57,62.4,68.3,NA,NA,71.8,71.8,13.5,36.8,45.9,53.1,57,62.4,68.3,NA,NA,71.8,71.8,0.112,0.306,0.382,0.442,0.474,0.52,0.568,NA,NA,0.598,0.598,0,0,0,0,0,0,0,NA,NA,0,0,9.2,10.3,11,10.7,8.4,7.67,8.79,8.87,8.87,8.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4.3,4.75,5.22,4.25,3.81,3.8,3.99,3.99,3.99,4.5,4.3,4.75,5.22,4.25,3.81,3.8,3.99,3.99,3.99,378,722,917,1040,661,520,550,575,575,575,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,444,9,0.5,0.0961,11.5,0.5,25.1,0.5,95.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3164,3168,613
"WUR","B1993-15","B1993-15","67-Slootdorp","67",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","67","IHF","IHF",NA,"D:1.I:WUR.Pr:B1993-15.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-15.F:67-Slootdorp.P:67.T:67.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,15,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,13.6,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",28,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,56,NA,NA,NA,"D:1.I:WUR.Pr:B1993-15.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-15.F:67-Slootdorp.P:67.T:67.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1993-15.E:B1993-15","","Huijsmans, Jan",123,2.43,10.1,14.2,18.2,20.5,23.9,27.8,NA,NA,31.2,31.2,2.43,10.1,14.2,18.2,20.5,23.9,27.8,NA,NA,31.2,31.2,0.0197,0.0818,0.115,0.148,0.166,0.194,0.226,NA,NA,0.253,0.253,0,0,0,0,0,0,0,NA,NA,0,0,9,9.9,9.9,10.6,8.41,7.68,8.79,8.87,8.87,8.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,4.19,4.19,5.18,4.27,3.82,3.85,4.02,4.02,4.02,4.4,4.19,4.19,5.18,4.27,3.82,3.85,4.02,4.02,4.02,286,646,646,873,605,499,538,569,569,569,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,453,9,0.5,0.00858,1.06,0.5,24.8,0.5,95.9,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3165,3169,613
"WUR","B1993-15","B1993-15","68-Slootdorp","68",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","68","IHF","IHF",NA,"D:1.I:WUR.Pr:B1993-15.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-15.F:68-Slootdorp.P:68.T:68.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,18,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,13.6,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",12.1,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,57,NA,NA,NA,"D:1.I:WUR.Pr:B1993-15.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-15.F:68-Slootdorp.P:68.T:68.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1993-15.E:B1993-15","","Huijsmans, Jan",53.2,0.64,1.75,2.49,3.5,3.76,4.2,5.22,6.06,NA,6.08,6.08,0.64,1.75,2.49,3.5,3.76,4.2,5.22,6.06,NA,6.08,6.08,0.012,0.0328,0.0467,0.0658,0.0707,0.0788,0.0981,0.114,NA,0.114,0.114,0,0,0,0,0,0,0,0,NA,0,0,8.4,9.43,10.4,10.5,8.46,7.71,8.8,8.8,8.88,8.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4,4.39,5.06,4.22,3.8,3.8,3.8,3.98,3.98,3.2,4,4.39,5.06,4.22,3.8,3.8,3.8,3.98,3.98,276,703,858,923,634,516,551,551,579,579,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,462,9,0.5,0.00343,0.183,0.5,25,0.5,96.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3166,3170,613
"WUR","B1993-17","B1993-17","69-Slootdorp","69",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","69","IHF","IHF",NA,"D:1.I:WUR.Pr:B1993-17.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-17.F:69-Slootdorp.P:69.T:69.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,19,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,15.3,NA,NA,4.6,NA,NA,NA,NA,NA,"bc",15.7,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,58,NA,NA,NA,"D:1.I:WUR.Pr:B1993-17.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1993-17.F:69-Slootdorp.P:69.T:69.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1993-17.E:B1993-17","","Huijsmans, Jan",72.2,8.33,12.2,13.1,15.6,16.8,19.2,20.4,NA,NA,21,21,8.33,12.2,13.1,15.6,16.8,19.2,20.4,NA,NA,21,21,0.115,0.169,0.182,0.216,0.233,0.265,0.283,NA,NA,0.291,0.291,0,0,0,0,0,0,0,NA,NA,0,0,20.8,16.9,13.3,10.6,5.37,2.34,5.19,8.37,8.37,8.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,5.02,5.91,6.31,5.45,5.21,4.89,4.56,4.56,4.56,4.2,5.02,5.91,6.31,5.45,5.21,4.89,4.56,4.56,4.56,616,1170,1320,1490,913,688,702,777,777,777,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,471,9,0.5,0.172,12.4,0.5,24.8,0.5,94.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3167,3171,614
"WUR","B1998-39","B1998-39","Slootdorp","1",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","1","IHF","IHF",NA,"D:1.I:WUR.Pr:B1998-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1998-39.F:Slootdorp.P:1.T:1.R:NA.R2:.T:NA.M:IHFIHF",NA,1640,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,25.8,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.44,NA,NA,4.78,NA,NA,NA,8.5,NA,"bc",21.5,"t/ha","none",NA,NA,NA,NA,NA,"stubble",16,NA,NA,NA,59,NA,NA,NA,"D:1.I:WUR.Pr:B1998-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1998-39.F:Slootdorp.P:1.T:1.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1998-39.E:B1998-39","","Huijsmans, Jan",103,11,28.7,36.6,42.7,47,51.3,53.1,NA,NA,53.9,53.9,11,28.7,36.6,42.7,47,51.3,53.1,NA,NA,53.9,53.9,0.107,0.28,0.356,0.416,0.458,0.5,0.517,NA,NA,0.526,0.526,0,0,0,0,0,0,0,NA,NA,0,0,13.2,15,16.2,16.7,13.4,12.5,13,13.7,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,4.27,4.86,4.94,3.78,3.61,3.33,3.02,3.02,3.02,3.16,4.27,4.86,4.94,3.78,3.61,3.33,3.02,3.02,3.02,36.1,295,541,765,460,354,370,398,398,398,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,480,9,0.5,0.118,12.1,0.5,24.8,0.5,95.6,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","None","pig",NA,"",NA,214,3168,3172,615
"WUR","B1998-39","B1998-39","Slootdorp","2",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","2","IHF","IHF",NA,"D:1.I:WUR.Pr:B1998-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1998-39.F:Slootdorp.P:2.T:2.R:NA.R2:.T:NA.M:IHFIHF",NA,1650,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,24.9,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.4,NA,NA,4.72,NA,NA,NA,8.5,NA,"bc",22,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",16,NA,NA,NA,60,NA,NA,NA,"D:1.I:WUR.Pr:B1998-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1998-39.F:Slootdorp.P:2.T:2.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1998-39.E:B1998-39","","Huijsmans, Jan",104,3.48,9.06,11.6,13.8,15.1,17,17.9,18.1,NA,18.1,18.1,3.48,9.06,11.6,13.8,15.1,17,17.9,18.1,NA,18.1,18.1,0.0336,0.0874,0.112,0.133,0.146,0.164,0.172,0.174,NA,0.175,0.175,0,0,0,0,0,0,0,0,NA,0,0,11.8,13.6,13.6,16.1,16.1,12.4,12.4,13,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,3.81,3.81,4.84,4.84,3.61,3.61,3.34,3.03,3.03,3.88,3.81,3.81,4.84,4.84,3.61,3.61,3.34,3.03,3.03,30.1,121,121,598,598,318,318,346,380,380,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,489,9,0.4,0.055,5.71,0.4,24.6,0.4,96.7,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3169,3173,615
"WUR","B1998-39","B1998-39","Slootdorp","3",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","3","IHF","IHF",NA,"D:1.I:WUR.Pr:B1998-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1998-39.F:Slootdorp.P:3.T:3.R:NA.R2:.T:NA.M:IHFIHF",NA,1640,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,NA,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.4,NA,NA,4.78,NA,NA,NA,8.5,NA,"bc",21,"t/ha","shallow",0.5,NA,NA,NA,NA,"stubble",NA,NA,NA,NA,61,NA,NA,NA,"D:1.I:WUR.Pr:B1998-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1998-39.F:Slootdorp.P:3.T:3.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1998-39.E:B1998-39","","Huijsmans, Jan",100,6.78,9.68,11.2,12.9,14.1,16.5,17.3,17.7,NA,17.7,17.7,6.78,9.68,11.2,12.9,14.1,16.5,17.3,17.7,NA,17.7,17.7,0.0677,0.0966,0.111,0.129,0.141,0.164,0.172,0.176,NA,0.176,0.176,0,0,0,0,0,0,0,0,NA,0,0,11.8,13.8,13.8,16.2,13.3,12.5,13,13,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,3.89,3.89,4.87,3.78,3.61,3.34,3.34,3.03,3.03,3.94,3.89,3.89,4.87,3.78,3.61,3.34,3.34,3.03,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,498,9,0.583,0.108,10.9,0.583,24.7,0.583,96.4,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3170,3174,615
"WUR","B1998-39","B1998-39","Slootdorp","4",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","4","IHF","IHF",NA,"D:1.I:WUR.Pr:B1998-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1998-39.F:Slootdorp.P:4.T:4.R:NA.R2:.T:NA.M:IHFIHF",NA,1660,NA,NA,"NL",NA,NA,NA,NA,NA,"clay",NA,NA,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.4,NA,NA,4.72,NA,NA,NA,8.5,NA,"bc",21.4,"t/ha","shallow",1.5,NA,NA,NA,NA,"stubble",NA,NA,NA,NA,62,NA,NA,NA,"D:1.I:WUR.Pr:B1998-39.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1998-39.F:Slootdorp.P:4.T:4.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1998-39.E:B1998-39","","Huijsmans, Jan",101,11.3,21.5,22.3,23.3,24,25,25.5,25.9,NA,25.9,25.9,11.3,21.5,22.3,23.3,24,25,25.5,25.9,NA,25.9,25.9,0.112,0.212,0.221,0.231,0.238,0.248,0.252,0.256,NA,0.256,0.256,0,0,0,0,0,0,0,0,NA,0,0,12.4,14.5,14.5,16.5,13.4,12.5,13,13,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47,4.05,4.05,4.89,3.78,3.61,3.33,3.33,3.03,3.03,3.47,4.05,4.05,4.89,3.78,3.61,3.33,3.33,3.03,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,507,9,0.533,0.0778,7.86,0.533,24.8,0.533,96,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3171,3175,615
