"proj","pub.id","exper","field","plot","treat","rep","lat","long","long.dir","topo","interval","t.start","t.end","dt","meas.tech","plot.area","bg.dl","bg.val","bg.unit","j.NH3","j.NH3.unit","clay","silt","sand","oc","soil.type","soil.water","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp","air.temp.z","soil.temp","soil.temp.z","rad","wind","wind.z","rain","rh","wind.loc","far.loc","man.source","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.tkn","man.tan","man.tic","man.ua","man.ph","app.start","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes","row.in.file","t.end.h","t.start.h"
"ALFAM2",NA,"B1","ECO field Foulum","28","ES","1",NA,NA,"E","Flat",0,2014-04-01 15:04:00,2014-04-01 17:38:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",8.08,100,NA,NA,NA,3.55,2,0,60.2,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"01-04-2014 15:04","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",43,4,2
"ALFAM2",NA,"B1","ECO field Foulum","29","ES","1",NA,NA,"E","Flat",0,2014-04-01 15:02:00,2014-04-01 17:33:00,NA,"cps",81,NA,NA,NA,0.108,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",8.08,100,NA,NA,NA,3.55,2,0,60.2,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"01-04-2014 15:02","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",44,4,2
"ALFAM2",NA,"B1","ECO field Foulum","1","ES","1",NA,NA,"E","Flat",1,2014-04-01 15:56:00,2014-04-02 08:53:00,NA,"cps",81,NA,NA,NA,0.043,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",8.57,100,NA,NA,NA,4.26,2,0,53,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",45,19,2
"ALFAM2",NA,"B1","ECO field Foulum","17","ES","1",NA,NA,"E","Flat",1,2014-04-01 16:13:00,2014-04-02 09:17:00,NA,"cps",81,NA,NA,NA,0.018,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",8.35,100,NA,NA,NA,4.18,2,0,53.2,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",46,20,3
"ALFAM2",NA,"B1","ECO field Foulum","28","ES","1",NA,NA,"E","Flat",1,2014-04-01 17:38:00,2014-04-02 09:20:00,NA,"cps",81,NA,NA,NA,0.013,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",7.23,100,NA,NA,NA,3.75,2,0,59.7,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",47,20,4
"ALFAM2",NA,"B1","ECO field Foulum","29","ES","1",NA,NA,"E","Flat",1,2014-04-01 17:33:00,2014-04-02 09:21:00,NA,"cps",81,NA,NA,NA,0.001,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",7.23,100,NA,NA,NA,3.75,2,0,59.7,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",48,20,4
"ALFAM2",NA,"B1","ECO field Foulum","1","ES","1",NA,NA,"E","Flat",2,2014-04-02 08:53:00,2014-04-02 13:43:00,NA,"cps",81,NA,NA,NA,0.075,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.03,100,NA,NA,NA,4.33,2,4.7,83.6,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",49,24,19
"ALFAM2",NA,"B1","ECO field Foulum","17","ES","1",NA,NA,"E","Flat",2,2014-04-02 09:17:00,2014-04-02 14:18:00,NA,"cps",81,NA,NA,NA,0.033,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.24,100,NA,NA,NA,4.53,2,4.8,84.2,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",50,25,20
"ALFAM2",NA,"B1","ECO field Foulum","28","ES","1",NA,NA,"E","Flat",2,2014-04-02 09:20:00,2014-04-02 14:21:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.32,100,NA,NA,NA,4.24,2,4.8,83.7,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",51,25,20
"ALFAM2",NA,"B1","ECO field Foulum","29","ES","1",NA,NA,"E","Flat",2,2014-04-02 09:21:00,2014-04-02 14:23:00,NA,"cps",81,NA,NA,NA,0.03,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.32,100,NA,NA,NA,4.24,2,4.8,83.7,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",52,25,20
"ALFAM2",NA,"B1","ECO field Foulum","1","ES","1",NA,NA,"E","Flat",3,2014-04-02 13:43:00,2014-04-03 08:38:00,NA,"cps",81,NA,NA,NA,0.005,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6.52,100,NA,NA,NA,2.46,2,0.1,73.3,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",53,43,24
"ALFAM2",NA,"B1","ECO field Foulum","17","ES","1",NA,NA,"E","Flat",3,2014-04-02 14:18:00,2014-04-03 08:55:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.96,100,NA,NA,NA,2.55,2,0,79.5,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",54,43,25
"ALFAM2",NA,"B1","ECO field Foulum","28","ES","1",NA,NA,"E","Flat",3,2014-04-02 14:21:00,2014-04-03 08:57:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.31,100,NA,NA,NA,2.55,2,0,83.8,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",55,43,25
"ALFAM2",NA,"B1","ECO field Foulum","29","ES","1",NA,NA,"E","Flat",3,2014-04-02 14:23:00,2014-04-03 08:59:00,NA,"cps",81,NA,NA,NA,0.007,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.31,100,NA,NA,NA,2.55,2,0,83.8,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",56,43,25
"ALFAM2",NA,"B1","ECO field Foulum","1","ES","1",NA,NA,"E","Flat",4,2014-04-01 13:31:00,2014-04-01 18:36:00,NA,"cps",81,NA,NA,NA,0.024,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6,100,NA,NA,NA,3.36,2,0,74.4,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",57,5,0
"ALFAM2",NA,"B1","ECO field Foulum","17","ES","1",NA,NA,"E","Flat",4,2014-04-03 08:55:00,2014-04-03 13:20:00,NA,"cps",81,NA,NA,NA,0.044,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.04,100,NA,NA,NA,4.67,2,0,88.6,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",58,48,43
"ALFAM2",NA,"B1","ECO field Foulum","28","ES","1",NA,NA,"E","Flat",4,2014-04-03 08:57:00,2014-04-03 13:28:00,NA,"cps",81,NA,NA,NA,0.046,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.04,100,NA,NA,NA,4.67,2,0,88.6,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",59,48,43
"ALFAM2",NA,"B1","ECO field Foulum","29","ES","1",NA,NA,"E","Flat",4,2014-04-03 08:59:00,2014-04-03 13:29:00,NA,"cps",81,NA,NA,NA,0.07,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.04,100,NA,NA,NA,4.67,2,0,88.6,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,6.4,2.9,1.6,NA,NA,5.6,"","Band spread or trailing hose",53,"t/ha","Shallow","",30,NA,NA,NA,"Stubble",NA,NA,NA,"Surface applied acidified and incorporated (rotary cultivator) before sowing spring barley.",60,48,43
"ALFAM2",NA,"B1","ECO field Foulum","7","I","1",NA,NA,"E","Flat",0,2014-04-01 14:18:00,2014-04-01 18:41:00,NA,"cps",81,NA,NA,NA,0.003,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",7.52,100,NA,NA,NA,3.07,2,0,66.1,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"01-04-2014 14:18","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",61,5,1
"ALFAM2",NA,"B1","ECO field Foulum","12","I","1",NA,NA,"E","Flat",0,2014-04-01 14:24:00,2014-04-01 18:46:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",7.69,100,NA,NA,NA,3.07,2,0,67,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"01-04-2014 14:24","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",62,5,1
"ALFAM2",NA,"B1","ECO field Foulum","15","I","1",NA,NA,"E","Flat",0,2014-04-01 14:40:00,2014-04-01 18:51:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",7.61,100,NA,NA,NA,3.03,2,0,65.5,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"01-04-2014 14:40","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",63,5,1
"ALFAM2",NA,"B1","ECO field Foulum","21","I","1",NA,NA,"E","Flat",0,2014-04-01 14:34:00,2014-04-01 18:56:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",7.65,100,NA,NA,NA,3.03,2,0,65.1,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"01-04-2014 14:34","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",64,5,1
"ALFAM2",NA,"B1","ECO field Foulum","7","I","1",NA,NA,"E","Flat",1,2014-04-01 18:41:00,2014-04-02 08:58:00,NA,"cps",81,NA,NA,NA,0.013,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.86,100,NA,NA,NA,4.26,2,0,67.3,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",65,19,5
"ALFAM2",NA,"B1","ECO field Foulum","12","I","1",NA,NA,"E","Flat",1,2014-04-01 18:46:00,2014-04-02 09:05:00,NA,"cps",81,NA,NA,NA,0.005,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.86,100,NA,NA,NA,4.38,2,0,67.3,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",66,20,5
"ALFAM2",NA,"B1","ECO field Foulum","15","I","1",NA,NA,"E","Flat",1,2014-04-01 18:51:00,2014-04-02 09:08:00,NA,"cps",81,NA,NA,NA,0.035,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.74,100,NA,NA,NA,4.38,2,0,69.4,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",67,20,5
"ALFAM2",NA,"B1","ECO field Foulum","21","I","1",NA,NA,"E","Flat",1,2014-04-01 18:56:00,2014-04-02 09:12:00,NA,"cps",81,NA,NA,NA,0.009,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.74,100,NA,NA,NA,4.18,2,0,69.4,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",68,20,5
"ALFAM2",NA,"B1","ECO field Foulum","7","I","1",NA,NA,"E","Flat",2,2014-04-02 08:58:00,2014-04-02 13:49:00,NA,"cps",81,NA,NA,NA,0.006,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.03,100,NA,NA,NA,4.33,2,4.7,83.6,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",69,24,19
"ALFAM2",NA,"B1","ECO field Foulum","12","I","1",NA,NA,"E","Flat",2,2014-04-02 09:05:00,2014-04-02 13:55:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.15,100,NA,NA,NA,4.41,2,4.7,83.8,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",70,24,20
"ALFAM2",NA,"B1","ECO field Foulum","15","I","1",NA,NA,"E","Flat",2,2014-04-02 09:08:00,2014-04-02 13:58:00,NA,"cps",81,NA,NA,NA,0.002,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.15,100,NA,NA,NA,4.41,2,4.7,83.8,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",71,24,20
"ALFAM2",NA,"B1","ECO field Foulum","21","I","1",NA,NA,"E","Flat",2,2014-04-02 09:12:00,2014-04-02 14:02:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.24,100,NA,NA,NA,4.16,2,4.8,84.2,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",72,25,20
"ALFAM2",NA,"B1","ECO field Foulum","7","I","1",NA,NA,"E","Flat",3,2014-04-02 13:49:00,2014-04-03 08:43:00,NA,"cps",81,NA,NA,NA,0.017,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6.52,100,NA,NA,NA,2.48,2,0.1,73.3,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",73,43,24
"ALFAM2",NA,"B1","ECO field Foulum","12","I","1",NA,NA,"E","Flat",3,2014-04-02 13:55:00,2014-04-03 08:47:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6.46,100,NA,NA,NA,2.48,2,0.1,72.6,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",74,43,24
"ALFAM2",NA,"B1","ECO field Foulum","15","I","1",NA,NA,"E","Flat",3,2014-04-02 13:58:00,2014-04-03 08:49:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6.46,100,NA,NA,NA,2.48,2,0.1,72.6,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",75,43,24
"ALFAM2",NA,"B1","ECO field Foulum","21","I","1",NA,NA,"E","Flat",3,2014-04-02 14:02:00,2014-04-03 08:51:00,NA,"cps",81,NA,NA,NA,0.002,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6.39,100,NA,NA,NA,2.55,2,0,72.8,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",76,43,25
"ALFAM2",NA,"B1","ECO field Foulum","7","I","1",NA,NA,"E","Flat",4,2014-04-01 13:39:00,2014-04-01 16:01:00,NA,"cps",81,NA,NA,NA,0.061,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6.19,100,NA,NA,NA,3.84,2,0,73.1,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",77,2,0
"ALFAM2",NA,"B1","ECO field Foulum","12","I","1",NA,NA,"E","Flat",4,2014-04-03 08:47:00,2014-04-03 13:09:00,NA,"cps",81,NA,NA,NA,0.011,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",3.72,100,NA,NA,NA,4.17,2,0,90.3,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",78,48,43
"ALFAM2",NA,"B1","ECO field Foulum","15","I","1",NA,NA,"E","Flat",4,2014-04-03 08:49:00,2014-04-03 13:12:00,NA,"cps",81,NA,NA,NA,0.048,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",3.72,100,NA,NA,NA,4.27,2,0,90.3,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",79,48,43
"ALFAM2",NA,"B1","ECO field Foulum","21","I","1",NA,NA,"E","Flat",4,2014-04-03 08:51:00,2014-04-03 13:15:00,NA,"cps",81,NA,NA,NA,0.011,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.04,100,NA,NA,NA,4.27,2,0,88.6,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.4,2.9,1.5,NA,NA,7.2,"","Closed slot",50,"t/ha","Deep","",0,30,"15","5","Stubble",NA,NA,NA,"Direct injection before sowing before sowing.",80,48,43
"ALFAM2",NA,"B1","ECO field Foulum","A","SS","1",NA,NA,"E","Flat",0,2014-04-01 13:31:00,2014-04-01 18:36:00,NA,"cps",81,NA,NA,NA,1.043,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6,100,NA,NA,NA,3.27,2,0,74.4,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.5,2.9,1.6,NA,NA,7.2,"01-04-2014 13:31","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"Stubble",NA,NA,NA,"",81,5,0
"ALFAM2",NA,"B1","ECO field Foulum","B","SS","1",NA,NA,"E","Flat",0,2014-04-01 14:54:00,2014-04-01 19:01:00,NA,"cps",81,NA,NA,NA,1.288,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",7.38,100,NA,NA,NA,3.18,2,0,64.1,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.5,2.9,1.6,NA,NA,7.2,"01-04-2014 14:54","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"Stubble",NA,NA,NA,"",82,6,1
"ALFAM2",NA,"B1","ECO field Foulum","A","SS","1",NA,NA,"E","Flat",1,2014-04-01 18:36:00,2014-04-02 08:50:00,NA,"cps",81,NA,NA,NA,0.204,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.91,100,NA,NA,NA,4.26,2,0,66.5,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.5,2.9,1.6,NA,NA,7.2,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"Stubble",NA,NA,NA,"",83,19,5
"ALFAM2",NA,"B1","ECO field Foulum","B","SS","1",NA,NA,"E","Flat",1,2014-04-01 19:01:00,2014-04-02 09:25:00,NA,"cps",81,NA,NA,NA,0.153,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",5.61,100,NA,NA,NA,3.75,2,0,69.3,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.5,2.9,1.6,NA,NA,7.2,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"Stubble",NA,NA,NA,"",84,20,6
"ALFAM2",NA,"B1","ECO field Foulum","A","SS","1",NA,NA,"E","Flat",2,2014-04-02 08:50:00,2014-04-02 13:40:00,NA,"cps",81,NA,NA,NA,0.31,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.03,100,NA,NA,NA,4.33,2,4.7,83.6,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.5,2.9,1.6,NA,NA,7.2,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"Stubble",NA,NA,NA,"",85,24,19
"ALFAM2",NA,"B1","ECO field Foulum","B","SS","1",NA,NA,"E","Flat",2,2014-04-02 09:25:00,2014-04-02 14:27:00,NA,"cps",81,NA,NA,NA,0.162,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",4.32,100,NA,NA,NA,4.24,2,4.8,83.7,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.5,2.9,1.6,NA,NA,7.2,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"Stubble",NA,NA,NA,"",86,25,20
"ALFAM2",NA,"B1","ECO field Foulum","A","SS","1",NA,NA,"E","Flat",3,2014-04-02 13:40:00,2014-04-03 08:36:00,NA,"cps",81,NA,NA,NA,0.065,"kg N/ha-hr",6.8,8.2,79.5,5.5,NA,NA,"Wet",6.2,1.3,"Yes","No",6.52,100,NA,NA,NA,2.46,2,0.1,73.3,"Field",NA,"Cattle",NA,"Liquid","None","None",90,6.5,2.9,1.6,NA,NA,7.2,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"Stubble",NA,NA,NA,"",87,43,24
