"row.in.file.int","air.temp","soil.temp","wind"
3859,5.08,6.6,6.96
3860,1.41,5.82,3.9
3861,2.74,5.67,3.28
3862,18.9,13.1,3.84
3863,19.6,13.8,4.62
3864,17.2,13.6,3.69
3865,12.3,11.9,2.78
3866,19.8,13,2.79
3867,21.1,14.3,2.71
3868,20.2,14.4,2.23
3869,17.6,14,1.48
3870,12.1,12.2,1.31
3871,18.2,12.7,2.44
3872,20.5,14.2,2.08
3873,20.4,14.6,1.09
3874,18,14.3,0.963
3875,11.5,12.3,0.793
3876,21,13,3.27
3877,21.9,13.9,4.51
3878,20.9,14.3,4.45
3879,18.4,14,1.1
3880,13.3,12.4,2.13
3881,17.9,13.9,2.67
3882,18.1,14.9,3.32
3883,10.5,12.5,1.1
3884,19,13.5,2.06
3885,19.1,14.7,2.51
3886,14.6,13.3,1.35
3887,21.2,14.6,2.88
3888,20.2,15.5,3.24
3889,13.7,13.4,1.53
3890,12.7,13.1,2.08
3891,18.5,10.1,2.35
3892,17.5,10.4,2.84
3893,11.4,9.42,1.28
3894,16.1,9.48,3.43
3895,16.8,10.5,5.24
3896,15.2,10.8,4.73
3897,6.92,9.75,3.77
3898,2.47,8.7,4.2
3899,1.57,7.43,4.13
3900,6.09,7.6,6.14
3901,0.969,6.75,5.46
3902,5.08,6.62,6.91
3903,1.39,5.81,3.89
3904,2.74,5.67,3.28
3905,19,13.8,4.91
3906,12.9,12.1,2.87
3907,19.8,13,2.79
3908,21.1,14.3,2.7
3909,20.2,14.4,2.23
3910,17.5,13.9,1.49
3911,12.1,12.2,1.31
3912,18.2,12.7,2.44
3913,20.5,14.2,2.08
3914,20.4,14.6,1.09
3915,18,14.3,0.963
3916,12.1,12.3,0.946
3917,21,13,3.28
3918,21.9,13.9,4.51
3919,20.9,14.3,4.43
3920,18.4,14,1.1
3921,13.3,12.4,2.13
3922,17.9,13.9,2.67
3923,18.1,14.9,3.32
3924,10.5,12.5,1.1
3925,19,13.5,2.06
3926,19.1,14.7,2.51
3927,14.6,13.3,1.34
3928,21.2,14.7,2.87
3929,20.2,15.5,3.28
3930,13.7,13.4,1.53
3931,12.8,13.1,2.13
3932,18.4,10.2,2.32
3933,17.5,10.4,2.86
3934,11.4,9.41,1.27
3935,16.1,9.48,3.43
3936,16.8,10.5,5.24
3937,15.3,10.8,4.73
3938,6.92,9.75,3.77
3939,2.47,8.7,4.2
3940,1.56,7.42,4.13
3941,6.09,7.6,6.14
3942,0.935,6.74,5.46
3943,5.09,6.64,6.86
3944,1.37,5.81,3.88
3945,2.72,5.67,3.26
3946,18.6,13.8,4.18
3947,12.8,12.1,2.86
3948,19.9,13,2.8
3949,21.1,14.3,2.71
3950,20.2,14.4,2.23
3951,17.4,13.9,1.52
3952,12.1,12.2,1.31
3953,18.2,12.7,2.44
3954,20.5,14.2,2.08
3955,20.4,14.6,1.09
3956,17.9,14.3,0.997
3957,12.1,12.3,0.947
3958,21.1,13.1,3.29
3959,21.9,13.9,4.51
3960,20.9,14.3,4.43
3961,18.4,14,1.1
3962,13.3,12.4,2.13
3963,17.9,13.9,2.66
3964,18.1,14.9,3.36
3965,10.5,12.5,1.1
3966,19,13.5,2.06
3967,19.1,14.7,2.5
3968,14.6,13.3,1.34
3969,21.2,14.7,2.87
3970,20.2,15.5,3.28
3971,13.7,13.4,1.53
3972,12.8,13.1,2.13
3973,18.3,9.82,2.32
3974,17.6,10.4,2.81
3975,11.2,9.47,1.25
3976,15.9,9.41,3.3
3977,16.9,10.4,5.43
3978,15.4,10.8,4.75
3979,7.07,9.78,3.78
3980,2.47,8.7,4.2
3981,1.56,7.42,4.13
3982,6.24,7.67,6.17
3983,0.834,6.71,5.47
3984,5.01,6.76,6.59
3985,1.31,5.79,3.84
3986,2.66,5.66,3.2
3987,19.2,13.9,4.93
3988,12.8,12.1,2.86
3989,19.7,12.9,2.77
3990,21,14.1,2.69
3991,20.3,14.4,2.31
3992,17.7,14,1.48
3993,12.2,12.2,1.34
3994,18.2,12.6,2.41
3995,20.4,14.1,2.06
3996,20.7,14.7,1.44
3997,17.5,14.2,0.831
3998,11.4,12.2,0.793
3999,20.9,12.9,3.26
4000,21.9,13.9,4.49
4001,20.9,14.3,4.43
4002,18.3,14,1.01
4003,13.3,12.4,2.14
4004,17.8,13.8,2.69
4005,18.1,14.9,3.36
4006,10.5,12.5,1.1
4007,19,13.5,2.06
4008,18.7,14.6,2.31
4009,14.6,13.3,1.34
4010,21.2,14.9,2.81
4011,20.2,15.5,3.3
4012,13.7,13.4,1.53
4013,12.7,13.1,2.08
4014,18.1,10.3,2.55
4015,11.7,9.54,1.4
4016,15.4,9.16,2.59
4017,16.9,10.3,5.33
4018,15.5,10.8,4.76
4019,7.12,9.78,3.78
4020,2.47,8.71,4.22
4021,1.57,7.43,4.13
4022,6.21,7.65,6.15
4023,0.935,6.74,5.46
4024,5.11,6.67,6.79
4025,1.37,5.81,3.88
4026,2.7,5.66,3.24
4027,18.7,13,3.75
4028,19.6,13.8,4.62
4029,17.3,13.6,3.71
4030,12.3,11.9,2.78
4031,19.5,12.8,2.74
4032,21,14.1,2.7
4033,20.8,14.5,2.62
4034,17.9,14,1.51
4035,12,12.2,1.31
4036,18,12.6,2.36
4037,20.3,14.1,2.05
4038,20.7,14.7,1.45
4039,18.7,14.4,0.793
4040,11.5,12.2,0.793
4041,20.5,12.6,3.11
4042,21.8,13.8,4.37
4043,21,14.3,4.47
4044,18.4,14.1,1.21
4045,13.2,12.4,2.09
4046,17.7,13.7,2.68
4047,18.1,14.9,3.29
4048,10.2,12.5,1.04
4049,18.9,13.4,2.09
4050,19.1,14.7,2.52
4051,14.6,13.3,1.35
4052,21.1,14.6,2.9
4053,20.2,15.5,3.24
4054,13.7,13.5,1.53
4055,12.7,13.1,2.09
4056,18.5,10.1,2.38
4057,17.6,10.4,2.79
4058,11.3,9.48,1.28
4059,15.5,9.18,2.62
4060,16.9,10.3,5.37
4061,15.4,10.8,4.76
4062,7.12,9.78,3.78
4063,2.47,8.71,4.22
4064,1.57,7.43,4.13
4065,6.21,7.65,6.15
4066,0.901,6.73,5.46
4067,5.11,6.67,6.79
4068,1.35,5.8,3.86
4069,2.31,5.63,3.02
4070,18.8,13.8,4.48
4071,12.9,12.1,2.87
4072,19.5,12.8,2.74
4073,21,14.1,2.7
4074,20.4,14.4,2.33
4075,17.9,14,1.51
4076,12.2,12.2,1.35
4077,18.1,12.6,2.39
4078,20.3,14.1,2.05
4079,20.7,14.7,1.45
4080,17.6,14.3,0.813
4081,11.5,12.2,0.793
4082,20.5,12.6,3.11
4083,21.8,13.8,4.37
4084,20.9,14.3,4.45
4085,18.4,14,1.1
4086,13.3,12.4,2.13
4087,17.8,13.8,2.69
4088,18.1,14.9,3.32
4089,10.6,12.5,1.11
4090,19,13.5,2.08
4091,19.1,14.7,2.51
4092,14.6,13.3,1.35
4093,21.1,14.6,2.89
4094,20.2,15.5,3.24
4095,13.7,13.4,1.53
4096,12.7,13.1,2.08
4097,18.5,10.2,2.38
4098,17.6,10.4,2.81
4099,11.2,9.47,1.25
4100,15.9,9.41,3.3
4101,16.9,10.4,5.43
4102,15.4,10.8,4.75
4103,7.07,9.78,3.78
4104,2.47,8.7,4.2
4105,1.56,7.42,4.13
4106,6.24,7.67,6.17
4107,1.02,6.7,5.57
4108,5.01,6.77,6.56
4109,1.31,5.79,3.84
4110,2.66,5.66,3.2
4111,18.7,13.8,4.38
4112,NA,NA,NA
4113,12.8,12.1,2.86
4114,19.8,12.9,2.78
4115,21,14.1,2.69
4116,20.3,14.4,2.31
4117,17.6,14,1.48
4118,12.2,12.2,1.34
4119,18.2,12.7,2.44
4120,20.4,14.2,2.07
4121,20.7,14.7,1.44
4122,17.5,14.2,0.831
4123,11.3,12.2,0.793
4124,20.9,13,3.26
4125,21.9,13.9,4.49
4126,20.9,14.3,4.43
4127,18.3,14,1.01
4128,13.3,12.4,2.14
4129,17.8,13.9,2.69
4130,18.1,14.9,3.36
4131,10.5,12.5,1.08
4132,19.1,13.6,2.05
4133,18.7,14.6,2.31
4134,14.6,13.3,1.34
4135,21.2,14.9,2.81
4136,20.2,15.5,3.3
4137,13.7,13.4,1.53
4138,12.6,13.1,2.08
4139,18.3,9.82,2.32
4140,17.6,10.4,2.79
4141,11.3,9.48,1.28
4142,15.5,9.18,2.62
4143,16.9,10.3,5.4
4144,15.4,10.8,4.76
4145,7.12,9.78,3.78
4146,2.47,8.71,4.22
4147,1.57,7.43,4.13
4148,6.21,7.65,6.15
4149,0.901,6.73,5.46
4150,5.11,6.67,6.79
4151,1.35,5.8,3.86
4152,2.68,5.66,3.22
4153,19.1,13.9,4.95
4154,12.9,12.1,2.87
4155,19.5,12.8,2.74
4156,21,14.1,2.7
4157,20.4,14.4,2.33
4158,17.8,14,1.49
4159,12.2,12.2,1.35
4160,18.1,12.6,2.39
4161,20.3,14.1,2.05
4162,20.7,14.7,1.45
4163,17.6,14.3,0.813
4164,11.4,12.2,0.793
4165,20.5,12.6,3.11
4166,21.9,13.8,4.41
4167,20.9,14.3,4.45
4168,18.4,14,1.1
4169,13.3,12.4,2.13
4170,17.8,13.8,2.69
4171,18.1,14.9,3.32
4172,10.5,12.5,1.1
4173,19,13.5,2.08
4174,19.1,14.7,2.51
4175,14.6,13.3,1.35
4176,21.2,14.6,2.88
4177,20.2,15.5,3.24
4178,13.7,13.4,1.53
4179,12.7,13.1,2.08
4180,17.6,10.4,2.79
4181,11.2,9.47,1.25
4182,15.8,9.39,3.27
4183,16.9,10.4,5.42
4184,15.4,10.8,4.75
4185,7.07,9.78,3.78
4186,2.47,8.7,4.2
4187,1.56,7.42,4.13
4188,6.24,7.67,6.17
4189,0.834,6.71,5.47
4190,5.12,6.68,6.76
4191,1.33,5.79,3.85
4192,2.66,5.66,3.2
4193,18.8,13,3.78
4194,19.6,13.9,4.69
4195,17.2,13.6,3.67
4196,12.3,11.9,2.79
4197,19.6,12.9,2.75
4198,21,14.1,2.69
4199,20.3,14.4,2.31
4200,17.7,14,1.48
4201,12.2,12.2,1.34
4202,18.2,12.6,2.41
4203,20.4,14.1,2.06
4204,20.7,14.7,1.45
4205,17.5,14.2,0.831
4206,11.4,12.2,0.793
4207,20.9,12.9,3.26
4208,21.9,13.8,4.45
4209,20.9,14.3,4.43
4210,18.3,14,1.01
4211,13.3,12.4,2.14
4212,17.8,13.8,2.69
4213,18.1,14.9,3.36
4214,10.5,12.5,1.1
4215,19,13.5,2.06
4216,18.7,14.6,2.31
4217,14.6,13.3,1.34
4218,21.2,14.7,2.87
4219,20.2,15.5,3.28
4220,13.7,13.4,1.53
4221,12.7,13.1,2.08
4222,18.5,10.1,2.36
4223,17.6,10.4,2.81
4224,11.3,9.48,1.27
4225,15.5,9.2,2.64
4226,16.9,10.3,5.4
4227,15.5,10.8,4.75
4228,7.07,9.78,3.78
4229,2.47,8.7,4.2
4230,1.57,7.43,4.13
4231,6.24,7.67,6.17
4232,0.834,6.71,5.47
4233,5.12,6.68,6.76
4234,1.33,5.79,3.85
4235,2.66,5.66,3.2
4236,18.8,13.8,4.59
4237,12.8,12.1,2.86
4238,19.6,12.9,2.75
4239,21,14.1,2.7
4240,20.4,14.4,2.33
4241,17.7,14,1.48
4242,12.2,12.2,1.35
4243,18.2,12.6,2.41
4244,20.3,14.1,2.05
4245,20.7,14.7,1.45
4246,17.6,14.3,0.813
4247,11.4,12.2,0.793
4248,20.9,12.9,3.27
4249,21.9,13.8,4.45
4250,20.9,14.3,4.43
4251,18.3,14,1.01
4252,13.3,12.4,2.13
4253,17.8,13.8,2.69
4254,18.1,14.9,3.32
4255,10.5,12.5,1.1
4256,19,13.5,2.06
4257,19.1,14.7,2.51
4258,14.6,13.3,1.34
4259,21.2,14.7,2.87
4260,20.2,15.5,3.28
4261,13.7,13.4,1.53
4262,12.7,13.1,2.08
4263,18.5,10.2,2.35
4264,17.6,10.4,2.79
4265,11.3,9.48,1.28
4266,15.5,9.18,2.62
4267,16.9,10.3,5.37
4268,15.4,10.8,4.76
4269,7.12,9.78,3.78
4270,2.47,8.71,4.22
4271,1.57,7.43,4.13
4272,6.21,7.65,6.15
4273,0.901,6.73,5.46
4274,5.11,6.67,6.79
4275,1.35,5.8,3.86
4276,2.7,5.66,3.24
4277,18.8,13.8,4.48
4278,12.9,12.1,2.87
4279,19.5,12.8,2.74
4280,21,14.1,2.7
4281,20.4,14.4,2.33
4282,17.8,14,1.49
4283,12.2,12.2,1.35
4284,18.1,12.6,2.39
4285,20.3,14.1,2.05
4286,20.7,14.7,1.45
4287,17.6,14.3,0.813
4288,11.4,12.2,0.793
4289,20.5,12.6,3.11
4290,21.8,13.8,4.37
4291,20.9,14.3,4.45
4292,18.4,14,1.1
4293,13.3,12.4,2.13
4294,17.8,13.8,2.69
4295,18.1,14.9,3.32
4296,10.6,12.5,1.11
4297,19,13.5,2.08
4298,19.1,14.7,2.51
4299,14.6,13.3,1.35
4300,21.1,14.6,2.89
4301,20.2,15.5,3.24
4302,13.7,13.4,1.53
4303,12.7,13.1,2.08
