Institute,ProjectNo,ExpNo,PlotNo,ReplNo,DataSource,Experiment,Treatment,Repetition,ShiftNo,StartTime,EndTime,ShiftLen,Volatil,SoilType,ClayPct,SiltPct,TRUEPct,OMPctC,SoilWater,SoilMoist,SoilpH,AirTemp,HeightAirT,SoilTemp,DepthSoilT,Radiation,WindSpeed,HeightWind,Rain,ManureType,ManureTreat,ManureBed,ManureDM,ManureNTot,ManureTAN,ManureUAc,ManurepH,ManureAppl,ManureRate,ManureInc,ManureISpd,CropType,CropHeight,MeasTech,SoilPreTrt
IGER,NW251,6A,3,1,9,21,1,1,2,"1998/05/26 12:22:00","1998/05/26 16:09:00",3.78333333344199,2.33969829990404,2,,,,,,2,,,,,,385.8,0.822825,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,3,"1998/05/26 16:20:00","1998/05/27 09:14:00",16.9000000000815,0.5019866156937,2,,,,,,2,,,,,,101.222222222222,0.89501067961165,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,4,"1998/05/27 09:50:00","1998/05/28 08:59:00",23.1500000000233,0.24874840672269,2,,,,,,2,,,,,,179.166666666667,0.92608928571429,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,5,"1998/05/28 09:36:00","1998/05/29 09:28:00",23.8666666665813,0.12961715067429,2,,,,,,2,,,,,,175.041666666667,0.87222222222222,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,6,"1998/05/29 10:00:00","1998/05/30 10:37:00",24.6166666667559,0.06848172502914,2,,,,,,2,,,,,,294.769230769231,0.92080675675676,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,7,"1998/05/30 11:14:00","1998/05/31 10:14:00",23.0000000000582,0.05950918280201,2,,,,,,2,,,,,,229,0.88966618705036,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,8,"1998/05/31 10:48:00","1998/06/01 09:10:00",22.3666666667559,0.02516901278756,2,,,,,,2,,,,,,248.260869565217,0.91242296296296,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,9,"1998/06/01 09:37:00","1998/06/02 09:37:00",24,0.01869323664006,2,,,,,,2,,,,,,168.44,0.86017103448276,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,10,"1998/06/02 10:05:00","1998/06/03 09:34:00",23.4833333332208,0.03609395906019,2,,,,,,2,,,,,,192.8,0.86561830985915,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,11,"1998/06/03 10:00:00","1998/06/04 09:26:00",23.4333333334071,0.00859642772153,2,,,,,,2,,,,,,144,0.78632056737589,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,3,1,9,21,1,1,12,"1998/06/04 10:06:00","1998/06/05 09:14:00",23.1333333334769,0.01923410375178,2,,,,,,2,,,,,,216.75,0.79492857142857,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,1,"1998/05/26 10:09:00","1998/05/26 12:12:00",2.04999999987194,4.20589109779601,2,,,,,,2,,,,,,343.333333333333,1.00146923076923,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,2,"1998/05/26 12:22:00","1998/05/26 16:09:00",3.78333333344199,2.84247056454072,2,,,,,,2,,,,,,385.8,1.0529125,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,3,"1998/05/26 16:20:00","1998/05/27 09:14:00",16.9000000000815,0.61260847144161,2,,,,,,2,,,,,,101.222222222222,0.99204757281553,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,4,"1998/05/27 09:50:00","1998/05/28 08:59:00",23.1500000000233,0.24533592278266,2,,,,,,2,,,,,,179.166666666667,0.96837357142857,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,5,"1998/05/28 09:36:00","1998/05/29 09:28:00",23.8666666665813,0.13350429247522,2,,,,,,2,,,,,,175.041666666667,0.99069722222222,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,6,"1998/05/29 10:00:00","1998/05/30 10:37:00",24.6166666667559,0.06850039815553,2,,,,,,2,,,,,,294.769230769231,0.98333918918919,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,7,"1998/05/30 11:14:00","1998/05/31 10:14:00",23.0000000000582,0.05112828559242,2,,,,,,2,,,,,,229,0.98921223021583,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,8,"1998/05/31 10:48:00","1998/06/01 09:10:00",22.3666666667559,0.0113055470168,2,,,,,,2,,,,,,248.260869565217,0.97896962962963,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,9,"1998/06/01 09:37:00","1998/06/02 09:37:00",24,0.01028961674815,2,,,,,,2,,,,,,168.44,0.92649103448276,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,10,"1998/06/02 10:05:00","1998/06/03 09:34:00",23.4833333332208,0.01615783620688,2,,,,,,2,,,,,,192.8,0.91909929577465,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,11,"1998/06/03 10:00:00","1998/06/04 09:26:00",23.4333333334071,-0.00530445988505,2,,,,,,2,,,,,,144,0.8758304964539,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,4,1,9,21,1,2,12,"1998/06/04 10:06:00","1998/06/05 09:14:00",23.1333333334769,0.0175556285278,2,,,,,,2,,,,,,216.75,0.86378357142857,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,1,"1998/05/26 10:18:00","1998/05/26 12:12:00",1.89999999990687,1.32505903203795,2,,,,,,2,,,,,,343.333333333333,0.98190833333333,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,2,"1998/05/26 12:22:00","1998/05/26 16:09:00",3.78333333344199,1.87535552813521,2,,,,,,2,,,,,,385.8,0.96713333333333,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,3,"1998/05/26 16:20:00","1998/05/27 09:14:00",16.9000000000815,0.55475344989678,2,,,,,,2,,,,,,101.222222222222,0.94819029126214,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,4,"1998/05/27 09:50:00","1998/05/28 08:59:00",23.1500000000233,0.20169433488474,2,,,,,,2,,,,,,179.166666666667,1.01140357142857,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,5,"1998/05/28 09:36:00","1998/05/29 09:28:00",23.8666666665813,0.10568119306782,2,,,,,,2,,,,,,175.041666666667,1.05361666666667,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,6,"1998/05/29 10:00:00","1998/05/30 10:37:00",24.6166666667559,0.03523469921568,2,,,,,,2,,,,,,294.769230769231,1.03223918918919,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,7,"1998/05/30 11:14:00","1998/05/31 10:14:00",23.0000000000582,-0.00580528110844,2,,,,,,2,,,,,,229,1.04547194244604,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,8,"1998/05/31 10:48:00","1998/06/01 09:10:00",22.3666666667559,0.00842147126745,2,,,,,,2,,,,,,248.260869565217,1.09256962962963,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,9,"1998/06/01 09:37:00","1998/06/02 09:37:00",24,-0.00661508846666,2,,,,,,2,,,,,,168.44,1.03676896551724,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,10,"1998/06/02 10:05:00","1998/06/03 09:34:00",23.4833333332208,0.01094839721461,2,,,,,,2,,,,,,192.8,1.03747887323944,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,11,"1998/06/03 10:00:00","1998/06/04 09:26:00",23.4333333334071,0.00636676760731,2,,,,,,2,,,,,,144,0.96751276595745,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,5,2,9,21,2,3,12,"1998/06/04 10:06:00","1998/06/05 09:14:00",23.1333333334769,0.01451480055193,2,,,,,,2,,,,,,216.75,0.892625,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,1,"1998/05/26 10:26:00","1998/05/26 12:12:00",1.76666666666279,3.14796190493927,2,,,,,,2,,,,,,343.333333333333,1.08927272727273,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,2,"1998/05/26 12:22:00","1998/05/26 16:09:00",3.78333333344199,2.66547669656125,2,,,,,,2,,,,,,385.8,1.08266666666667,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,3,"1998/05/26 16:20:00","1998/05/27 09:14:00",16.9000000000815,0.75219128827835,2,,,,,,2,,,,,,101.222222222222,1.15907766990291,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,4,"1998/05/27 09:50:00","1998/05/28 08:59:00",23.1500000000233,0.2085175773787,2,,,,,,2,,,,,,179.166666666667,1.18071428571429,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,5,"1998/05/28 09:36:00","1998/05/29 09:28:00",23.8666666665813,0.08260895511023,2,,,,,,2,,,,,,175.041666666667,1.23510416666667,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,6,"1998/05/29 10:00:00","1998/05/30 10:37:00",24.6166666667559,0.01582005762314,2,,,,,,2,,,,,,294.769230769231,1.47256756756757,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,7,"1998/05/30 11:14:00","1998/05/31 10:14:00",23.0000000000582,0.00578899154318,2,,,,,,2,,,,,,229,1.32756115107914,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,8,"1998/05/31 10:48:00","1998/06/01 09:10:00",22.3666666667559,0.01078274872877,2,,,,,,2,,,,,,248.260869565217,1.48851851851852,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,9,"1998/06/01 09:37:00","1998/06/02 09:37:00",24,0.01583413506487,2,,,,,,2,,,,,,168.44,1.23788275862069,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,10,"1998/06/02 10:05:00","1998/06/03 09:34:00",23.4833333332208,0.00733995854697,2,,,,,,2,,,,,,192.8,1.27840845070423,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,11,"1998/06/03 10:00:00","1998/06/04 09:26:00",23.4333333334071,0.00100195873174,2,,,,,,2,,,,,,144,1.00646808510638,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,6,2,9,21,2,4,12,"1998/06/04 10:06:00","1998/06/05 09:14:00",23.1333333334769,0.01928211909299,2,,,,,,2,,,,,,216.75,1.23497857142857,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,1,"1998/05/26 10:18:00","1998/05/26 12:12:00",1.89999999990687,7.88494695850615,2,,,,,,2,,,,,,343.333333333333,1.0875,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,2,"1998/05/26 12:22:00","1998/05/26 16:09:00",3.78333333344199,2.64379000808455,2,,,,,,2,,,,,,385.8,1.053125,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,3,"1998/05/26 16:20:00","1998/05/27 09:14:00",16.9000000000815,0.66867791582831,2,,,,,,2,,,,,,101.222222222222,1.04798058252427,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,4,"1998/05/27 09:50:00","1998/05/28 08:59:00",23.1500000000233,0.20640458328472,2,,,,,,2,,,,,,179.166666666667,1.07566428571429,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,5,"1998/05/28 09:36:00","1998/05/29 09:28:00",23.8666666665813,0.10018505194387,2,,,,,,2,,,,,,175.041666666667,1.14747222222222,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,6,"1998/05/29 10:00:00","1998/05/30 10:37:00",24.6166666667559,0.04360777216798,2,,,,,,2,,,,,,294.769230769231,2.09393310810811,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,7,"1998/05/30 11:14:00","1998/05/31 10:14:00",23.0000000000582,0.03352767561423,2,,,,,,2,,,,,,229,1.39773669064748,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,8,"1998/05/31 10:48:00","1998/06/01 09:10:00",22.3666666667559,-0.01741362002841,2,,,,,,2,,,,,,248.260869565217,3.25412296296296,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,9,"1998/06/01 09:37:00","1998/06/02 09:37:00",24,0.01302376860365,2,,,,,,2,,,,,,168.44,0.90623103448276,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,10,"1998/06/02 10:05:00","1998/06/03 09:34:00",23.4833333332208,0.02332664870182,2,,,,,,2,,,,,,192.8,0.92117394366197,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,11,"1998/06/03 10:00:00","1998/06/04 09:26:00",23.4333333334071,-0.00576668490899,2,,,,,,2,,,,,,144,0.68531418439716,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,7,1,9,21,1,3,12,"1998/06/04 10:06:00","1998/06/05 09:14:00",23.1333333334769,0.01932084521988,2,,,,,,2,,,,,,216.75,0.88110785714286,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,1,"1998/05/26 10:26:00","1998/05/26 12:12:00",1.76666666666279,6.42711842591607,2,,,,,,2,,,,,,343.333333333333,1.10663636363636,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,2,"1998/05/26 12:22:00","1998/05/26 16:09:00",3.78333333344199,3.96397316180321,2,,,,,,2,,,,,,385.8,1.10575,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,3,"1998/05/26 16:20:00","1998/05/27 09:14:00",16.9000000000815,0.80105114288227,2,,,,,,2,,,,,,101.222222222222,1.145,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,4,"1998/05/27 09:50:00","1998/05/28 08:59:00",23.1500000000233,0.20573120798954,2,,,,,,2,,,,,,179.166666666667,0.98506350364964,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,5,"1998/05/28 09:36:00","1998/05/29 09:28:00",23.8666666665813,0.08753967319702,2,,,,,,2,,,,,,175.041666666667,0.99620972222222,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,6,"1998/05/29 10:00:00","1998/05/30 10:37:00",24.6166666667559,0.05696290655018,2,,,,,,2,,,,,,294.769230769231,1.0854472972973,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,7,"1998/05/30 11:14:00","1998/05/31 10:14:00",23.0000000000582,0.04115475151696,2,,,,,,2,,,,,,229,1.09787985611511,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,8,"1998/05/31 10:48:00","1998/06/01 09:10:00",22.3666666667559,0.00933392040046,2,,,,,,2,,,,,,248.260869565217,1.11576,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,9,"1998/06/01 09:37:00","1998/06/02 09:37:00",24,0.02183978009185,2,,,,,,2,,,,,,168.44,1.01791862068966,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,10,"1998/06/02 10:05:00","1998/06/03 09:34:00",23.4833333332208,0.00884416052545,2,,,,,,2,,,,,,192.8,0.96585704225352,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,11,"1998/06/03 10:00:00","1998/06/04 09:26:00",23.4333333334071,-0.00141041083794,2,,,,,,2,,,,,,144,0.91799787234043,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,6A,8,1,9,21,1,4,12,"1998/06/04 10:06:00","1998/06/05 09:14:00",23.1333333334769,0.01622609338689,2,,,,,,2,,,,,,216.75,0.97872714285714,0.25,,4,,1,20.77,25.6,0.86,,8.52,0,35,0,,1,11.9,1,
IGER,NW251,7A,1,1,9,22,1,1,1,"1997/09/15 10:06:00","1997/09/15 12:00:00",1.90000000008149,1.78550933472573,2,,,,,,1,5.16,19.2,0,13.6,3,451,1.175025,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,6.4,1,
IGER,NW251,7A,1,1,9,22,1,1,2,"1997/09/15 12:14:00","1997/09/15 16:02:00",3.79999999998836,1.53215348479357,2,,,,,,1,5.16,20.2,0,14.7,3,312,1.13136086956522,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,6.4,1,
IGER,NW251,7A,1,1,9,22,1,1,3,"1997/09/15 16:17:00","1997/09/16 09:06:00",16.8166666666511,0.35191418428682,2,,,,,,1,5.16,11.9,0,13.3,3,49.5555555555556,1.21276078431373,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,6.4,1,
IGER,NW251,7A,1,1,9,22,1,1,4,"1997/09/16 09:22:00","1997/09/17 09:02:00",23.6666666666279,0.06653330471133,2,,,,,,1,5.16,,,,,173.88,1.18923286713287,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,6.4,1,
IGER,NW251,7A,1,1,9,22,1,1,5,"1997/09/17 09:21:00","1997/09/18 08:59:00",23.6333333333605,0.06826897836617,2,,,,,,1,5.16,,,,,175.52,1.09862183098591,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,6.4,1,
IGER,NW251,7A,1,1,9,22,1,1,6,"1997/09/18 09:17:00","1997/09/19 09:26:00",24.1499999999651,0.06046659437351,2,,,,,,1,5.16,,,,,113.72,1.1159,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,6.4,1,
IGER,NW251,7A,2,2,9,22,2,1,1,"1997/09/15 10:06:00","1997/09/15 12:00:00",1.90000000008149,1.29895322799132,2,,,,,,1,5.16,19.2,0,13.6,3,451,1.00719166666667,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,15.6,1,
IGER,NW251,7A,2,2,9,22,2,1,2,"1997/09/15 12:14:00","1997/09/15 16:02:00",3.79999999998836,1.22594543628426,2,,,,,,1,5.16,20.2,0,14.7,3,312,1.01763043478261,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,15.6,1,
IGER,NW251,7A,2,2,9,22,2,1,3,"1997/09/15 16:17:00","1997/09/16 09:06:00",16.8166666666511,0.35295883287084,2,,,,,,1,5.16,11.9,0,13.3,3,49.5555555555556,0.97904705882353,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,15.6,1,
IGER,NW251,7A,2,2,9,22,2,1,4,"1997/09/16 09:22:00","1997/09/17 09:02:00",23.6666666666279,0.07324558693955,2,,,,,,1,5.16,,,,,173.88,0.95113636363636,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,15.6,1,
IGER,NW251,7A,2,2,9,22,2,1,5,"1997/09/17 09:21:00","1997/09/18 08:59:00",23.6333333333605,0.09284455201063,2,,,,,,1,5.16,,,,,175.52,0.87298732394366,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,15.6,1,
IGER,NW251,7A,2,2,9,22,2,1,6,"1997/09/18 09:17:00","1997/09/19 09:26:00",24.1499999999651,0.07134639866278,2,,,,,,1,5.16,,,,,113.72,1.36251310344828,0.25,,2,,2,8.52,2.82,0.92,,7.23,0,40,0,,1,15.6,1,
IGER,NW251,7A,3,4,9,22,4,1,1,"1997/09/15 09:51:00","1997/09/15 12:00:00",2.15000000002328,1.3883589041096,2,,,,,,1,5.16,19.2,0,13.6,3,451,1.03418571428571,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
IGER,NW251,7A,3,4,9,22,4,1,2,"1997/09/15 12:14:00","1997/09/15 16:02:00",3.79999999998836,1.08577501791685,2,,,,,,1,5.16,20.2,0,14.7,3,312,0.98682173913044,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
IGER,NW251,7A,3,4,9,22,4,1,3,"1997/09/15 16:17:00","1997/09/16 09:06:00",16.8166666666511,0.08501110848499,2,,,,,,1,5.16,11.9,0,13.3,3,49.5555555555556,0.99911666666667,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
IGER,NW251,7A,3,4,9,22,4,1,4,"1997/09/16 09:22:00","1997/09/17 09:02:00",23.6666666666279,0.00766631682875,2,,,,,,1,5.16,,,,,173.88,0.97199020979021,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
IGER,NW251,7A,3,4,9,22,4,1,5,"1997/09/17 09:21:00","1997/09/18 08:59:00",23.6333333333605,0.0115070732008,2,,,,,,1,5.16,,,,,175.52,0.93050985915493,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
IGER,NW251,7A,3,4,9,22,4,1,6,"1997/09/18 09:17:00","1997/09/19 09:26:00",24.1499999999651,-0.01945449857118,2,,,,,,1,5.16,,,,,113.72,0.93567517241379,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
IGER,NW251,7A,4,3,9,22,3,1,1,"1997/09/15 09:51:00","1997/09/15 12:00:00",2.15000000002328,2.34653112801682,2,,,,,,1,5.16,19.2,0,13.6,3,451,1.31215714285714,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,6.4,1,
IGER,NW251,7A,4,3,9,22,3,1,2,"1997/09/15 12:14:00","1997/09/15 16:02:00",3.79999999998836,0.94191602308596,2,,,,,,1,5.16,20.2,0,14.7,3,312,1.1921652173913,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,6.4,1,
IGER,NW251,7A,4,3,9,22,3,1,3,"1997/09/15 16:17:00","1997/09/16 09:06:00",16.8166666666511,0.16772871856253,2,,,,,,1,5.16,11.9,0,13.3,3,49.5555555555556,1.22856568627451,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,6.4,1,
IGER,NW251,7A,4,3,9,22,3,1,4,"1997/09/16 09:22:00","1997/09/17 09:02:00",23.6666666666279,0.03840453523334,2,,,,,,1,5.16,,,,,173.88,1.16168881118881,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,6.4,1,
IGER,NW251,7A,4,3,9,22,3,1,5,"1997/09/17 09:21:00","1997/09/18 08:59:00",23.6333333333605,0.0293440931858,2,,,,,,1,5.16,,,,,175.52,1.17303309859155,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,6.4,1,
IGER,NW251,7A,4,3,9,22,3,1,6,"1997/09/18 09:17:00","1997/09/19 09:26:00",24.1499999999651,-0.00301870621924,2,,,,,,1,5.16,,,,,113.72,1.17671586206897,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,6.4,1,
IGER,NW251,7A,5,4,9,22,4,2,1,"1997/09/15 09:58:00","1997/09/15 12:00:00",2.03333333332557,3.31165904329284,2,,,,,,1,5.16,19.2,0,13.6,3,451,1.08834615384615,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
IGER,NW251,7A,5,4,9,22,4,2,2,"1997/09/15 12:14:00","1997/09/15 16:02:00",3.79999999998836,0.68173709340077,2,,,,,,1,5.16,20.2,0,14.7,3,312,1.06026086956522,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
IGER,NW251,7A,5,4,9,22,4,2,3,"1997/09/15 16:17:00","1997/09/16 09:06:00",16.8166666666511,0.10752421314704,2,,,,,,1,5.16,11.9,0,13.3,3,49.5555555555556,1.07370294117647,0.25,,2,,2,2.91,1.43,0.86,,7.04,0,40,0,,1,15.6,1,
