project,experiment,field,plot_code,plot_code,replicate,shift,t_start,t_end,time.4,meas_tech,meas_tech_det,detect_lim,d_val,d_unit,flux,flux_unit,surf_pH,temp,air_temp_z,soil_temp,soil_temp_z,soil_surf_temp,radiation,wind2m,wind_z
B2007-17,B2007-17,Slootdorp,004,004,"",4,"","",3.86666666666667,IHF,IHF,"","","",0.389124412580098,kg N/ha-hr,"",19.9282352941176,10,"","","",,1.62809780428358,2
B2007-17,B2007-17,Slootdorp,004,004,"",5,"","",14.1833333333333,IHF,IHF,"","","",0.182821234972762,kg N/ha-hr,"",15.7768421052632,10,"","","",,1.82431861982624,2
B2007-17,B2007-17,Slootdorp,004,004,"",6,"","",23.2833333333333,IHF,IHF,"","","",0.144802080658615,kg N/ha-hr,"",18.2021052631579,10,"","","",,2.39878786798452,2
B2007-17,B2007-17,Slootdorp,004,004,"",7,"","",23.65,IHF,IHF,"","","",0.0957671812923143,kg N/ha-hr,"",14.9636842105263,10,"","","",,3.63561282461759,2
B2007-17,B2007-17,Slootdorp,004,004,"",8,"","",25.25,IHF,IHF,"","","",0.0724864075058214,kg N/ha-hr,"",15.5661764705882,10,"","","",,4.04106628311341,2
B2008-15,B2008-15,Slootdorp,001,001,"",1,"","",1.01666666666667,IHF,IHF,"","","",3.35050954161692,kg N/ha-hr,"",10.634,10,"","","",,1.64296467082391,2
B2008-15,B2008-15,Slootdorp,001,001,"",2,"","",2.08333333333333,IHF,IHF,"","","",2.25034065684605,kg N/ha-hr,"",14.0344444444444,10,"","","",,1.33500555441733,2
B2008-15,B2008-15,Slootdorp,001,001,"",3,"","",2.9,IHF,IHF,"","","",1.63642525600602,kg N/ha-hr,"",13.7038461538462,10,"","","",,1.80760146445161,2
B2008-15,B2008-15,Slootdorp,001,001,"",4,"","",3.01666666666667,IHF,IHF,"","","",1.04553918467416,kg N/ha-hr,"",11.24,10,"","","",,3.04164331596928,2
B2008-15,B2008-15,Slootdorp,001,001,"",5,"","",13.4666666666667,IHF,IHF,"","","",0.128719098119853,kg N/ha-hr,"",4.97565454545454,10,"","","",,1.34413300137334,2
B2008-15,B2008-15,Slootdorp,001,001,"",6,"","",23.6833333333333,IHF,IHF,"","","",0.17240707328311,kg N/ha-hr,"",8.7628125,10,"","","",,2.6994119470698,2
B2008-15,B2008-15,Slootdorp,001,001,"",7,"","",25,IHF,IHF,"","","",0.076097792803924,kg N/ha-hr,"",8.70114851485149,10,"","","",,4.59308806381514,2
B2008-15,B2008-15,Slootdorp,001,001,"",8,"","",23.0666666666667,IHF,IHF,"","","",0.0460138769582956,kg N/ha-hr,"",7.98069892473118,10,"","","",,2.08743892766089,2
B2008-15,B2008-15,Slootdorp,002,002,"",1,"","",1.03333333333333,IHF,IHF,"","","",0.954922131397846,kg N/ha-hr,"",11.645,10,"","","",,1.68787763761669,2
B2008-15,B2008-15,Slootdorp,002,002,"",2,"","",1.98333333333333,IHF,IHF,"","","",1.15323557489576,kg N/ha-hr,"",14.7277777777778,10,"","","",,1.21181438315403,2
B2008-15,B2008-15,Slootdorp,002,002,"",3,"","",3.16666666666667,IHF,IHF,"","","",0.932533471523341,kg N/ha-hr,"",13.0253846153846,10,"","","",,2.07586868318145,2
B2008-15,B2008-15,Slootdorp,002,002,"",4,"","",2.85,IHF,IHF,"","","",0.91205974715997,kg N/ha-hr,"",11.2592307692308,10,"","","",,3.04134850659686,2
B2008-15,B2008-15,Slootdorp,002,002,"",5,"","",13.35,IHF,IHF,"","","",0.102339265641775,kg N/ha-hr,"",4.71290740740741,10,"","","",,1.28403168275317,2
B2008-15,B2008-15,Slootdorp,002,002,"",6,"","",23.6833333333333,IHF,IHF,"","","",0.189185683246451,kg N/ha-hr,"",8.808125,10,"","","",,2.74407252856935,2
B2008-15,B2008-15,Slootdorp,002,002,"",7,"","",25.0166666666667,IHF,IHF,"","","",0.0806799167411953,kg N/ha-hr,"",8.74068316831683,10,"","","",,4.57264442954115,2
B2008-15,B2008-15,Slootdorp,002,002,"",8,"","",22.9166666666667,IHF,IHF,"","","",0.0237311992255859,kg N/ha-hr,"",7.96146739130435,10,"","","",,2.08508205611089,2
B2008-15,B2008-15,Slootdorp,003,003,"",1,"","",1.11666666666667,IHF,IHF,"","","",0.814248428138523,kg N/ha-hr,"",12.9133333333333,10,"","","",,1.58664682572771,2
B2008-15,B2008-15,Slootdorp,003,003,"",2,"","",1.88333333333333,IHF,IHF,"","","",0.804915029389611,kg N/ha-hr,"",15.06375,10,"","","",,1.13076412116522,2
B2008-15,B2008-15,Slootdorp,003,003,"",3,"","",3.1,IHF,IHF,"","","",0.853460608327753,kg N/ha-hr,"",12.5592857142857,10,"","","",,2.27708203565831,2
B2008-15,B2008-15,Slootdorp,003,003,"",4,"","",2.91666666666667,IHF,IHF,"","","",0.738082889796685,kg N/ha-hr,"",11.2016666666667,10,"","","",,2.97412646550487,2
B2008-15,B2008-15,Slootdorp,003,003,"",5,"","",13.4166666666667,IHF,IHF,"","","",0.105580759181187,kg N/ha-hr,"",4.58783636363636,10,"","","",,1.23050056014471,2
B2008-15,B2008-15,Slootdorp,003,003,"",6,"","",23.6333333333333,IHF,IHF,"","","",0.152293191421873,kg N/ha-hr,"",8.8942,10,"","","",,2.80902717128126,2
B2008-15,B2008-15,Slootdorp,003,003,"",7,"","",24.85,IHF,IHF,"","","",0.0876668446260148,kg N/ha-hr,"",8.77543564356436,10,"","","",,4.54732184604506,2
B2008-15,B2008-15,Slootdorp,003,003,"",8,"","",22.9,IHF,IHF,"","","",0.0151419201606662,kg N/ha-hr,"",7.9015,10,"","","",,2.07109918883052,2
B2008-15,B2008-15,Slootdorp,004,004,"",1,"","",1.01666666666667,IHF,IHF,"","","",3.57920271682222,kg N/ha-hr,"",13.65,10,"","","",,1.50003082061794,2
B2008-15,B2008-15,Slootdorp,004,004,"",2,"","",1.95,IHF,IHF,"","","",3.95366132119983,kg N/ha-hr,"",15.2188888888889,10,"","","",,1.12986436140718,2
B2008-15,B2008-15,Slootdorp,004,004,"",3,"","",3.08333333333333,IHF,IHF,"","","",1.99706178925488,kg N/ha-hr,"",12.0784615384615,10,"","","",,2.50001619854283,2
B2008-15,B2008-15,Slootdorp,004,004,"",4,"","",2.93333333333333,IHF,IHF,"","","",1.12953021914598,kg N/ha-hr,"",10.9884615384615,10,"","","",,2.7909308580833,2
B2008-15,B2008-15,Slootdorp,004,004,"",5,"","",13.4,IHF,IHF,"","","",0.0943817493957913,kg N/ha-hr,"",4.41741818181818,10,"","","",,1.20109281898798,2
B2008-15,B2008-15,Slootdorp,004,004,"",6,"","",23.6,IHF,IHF,"","","",0.18547314694912,kg N/ha-hr,"",8.93916842105263,10,"","","",,2.90408812136285,2
B2008-17,B2008-17,Slootdorp,001,001,"",1,"","",1.01666666666667,IHF,IHF,"","","",3.03658865640226,kg N/ha-hr,"",11.4,10,"","","",,7.30483212141372,2
B2008-17,B2008-17,Slootdorp,001,001,"",2,"","",1.91666666666667,IHF,IHF,"","","",1.08095741386869,kg N/ha-hr,"",12.95,10,"","","",,8.02648270969316,2
B2008-17,B2008-17,Slootdorp,001,001,"",3,"","",3.08333333333333,IHF,IHF,"","","",1.08204208342958,kg N/ha-hr,"",14.7333333333333,10,"","","",,7.86941721113575,2
B2008-17,B2008-17,Slootdorp,001,001,"",4,"","",2.51666666666667,IHF,IHF,"","","",0.7553616352098,kg N/ha-hr,"",13.74,10,"","","",,7.03399303390138,2
B2008-17,B2008-17,Slootdorp,001,001,"",5,"","",13.9666666666667,IHF,IHF,"","","",0.18061586563412,kg N/ha-hr,"",9.37857142857143,10,"","","",,4.69717947177346,2
B2008-17,B2008-17,Slootdorp,001,001,"",6,"","",24.6666666666667,IHF,IHF,"","","",0.169008392894279,kg N/ha-hr,"",10.7530612244898,10,"","","",,4.40929338989354,2
B2008-17,B2008-17,Slootdorp,001,001,"",7,"","",23.2166666666667,IHF,IHF,"","","",0.0487467127167137,kg N/ha-hr,"",11.7404255319149,10,"","","",,2.49862588035638,2
B2008-17,B2008-17,Slootdorp,001,001,"",8,"","",23.15,IHF,IHF,"","","",0.0405685951966907,kg N/ha-hr,"",10.8130434782609,10,"","","",,2.9970780468709,2
B2008-17,B2008-17,Slootdorp,002,002,"",1,"","",1.05,IHF,IHF,"","","",6.28285999101128,kg N/ha-hr,"",11.95,10,"","","",,7.59777892003645,2
B2008-17,B2008-17,Slootdorp,002,002,"",2,"","",1.88333333333333,IHF,IHF,"","","",5.14926588594654,kg N/ha-hr,"",13.1,10,"","","",,8.09291236634733,2
B2008-17,B2008-17,Slootdorp,002,002,"",3,"","",3.1,IHF,IHF,"","","",2.4596372601661,kg N/ha-hr,"",14.8142857142857,10,"","","",,7.77672513967708,2
B2008-17,B2008-17,Slootdorp,002,002,"",4,"","",2.38333333333333,IHF,IHF,"","","",1.08731741086328,kg N/ha-hr,"",13.35,10,"","","",,6.94344597803972,2
B2008-17,B2008-17,Slootdorp,002,002,"",5,"","",14.0833333333333,IHF,IHF,"","","",0.204038424155535,kg N/ha-hr,"",9.36206896551724,10,"","","",,4.67348951326057,2
B2008-17,B2008-17,Slootdorp,002,002,"",6,"","",24.45,IHF,IHF,"","","",0.225617216468721,kg N/ha-hr,"",10.7916666666667,10,"","","",,4.3946967348333,2
B2008-17,B2008-17,Slootdorp,002,002,"",7,"","",23.4666666666667,IHF,IHF,"","","",0.131049662638721,kg N/ha-hr,"",11.7404255319149,10,"","","",,2.48747314134503,2
B2008-17,B2008-17,Slootdorp,002,002,"",8,"","",22.9333333333333,IHF,IHF,"","","",0.0302098016192869,kg N/ha-hr,"",10.3869565217391,10,"","","",,2.9943188100228,2
B2008-17,B2008-17,Slootdorp,003,003,"",1,"","",1.08333333333333,IHF,IHF,"","","",4.29278651886363,kg N/ha-hr,"",9.8,10,"","","",,6.89492857916907,2
B2008-17,B2008-17,Slootdorp,003,003,"",2,"","",1.95,IHF,IHF,"","","",5.92434319091623,kg N/ha-hr,"",11.95,10,"","","",,7.6623164084178,2
B2008-17,B2008-17,Slootdorp,003,003,"",3,"","",2.93333333333333,IHF,IHF,"","","",3.67535086464254,kg N/ha-hr,"",14.0666666666667,10,"","","",,8.24362488566892,2
B2008-17,B2008-17,Slootdorp,003,003,"",4,"","",2.98333333333333,IHF,IHF,"","","",1.34277333634773,kg N/ha-hr,"",14.5333333333333,10,"","","",,7.23299629519072,2
B2008-17,B2008-17,Slootdorp,003,003,"",5,"","",13.5666666666667,IHF,IHF,"","","",0.312993438573781,kg N/ha-hr,"",9.54444444444444,10,"","","",,4.79607804905945,2
B2008-17,B2008-17,Slootdorp,003,003,"",6,"","",25,IHF,IHF,"","","",0.225546734426335,kg N/ha-hr,"",10.692,10,"","","",,4.41462785688794,2
B2008-17,B2008-17,Slootdorp,003,003,"",7,"","",22.9833333333333,IHF,IHF,"","","",0.0552642166579777,kg N/ha-hr,"",11.7804347826087,10,"","","",,2.52406235821704,2
B2008-17,B2008-17,Slootdorp,003,003,"",8,"","",23.4833333333333,IHF,IHF,"","","",0.0289950497858068,kg N/ha-hr,"",10.3744680851064,10,"","","",,2.97464680361103,2
B2008-17,B2008-17,Slootdorp,004,004,"",1,"","",0.966666666666667,IHF,IHF,"","","",1.87070382124608,kg N/ha-hr,"",10.6,10,"","","",,7.03717041874344,2
B2008-17,B2008-17,Slootdorp,004,004,"",2,"","",1.78333333333333,IHF,IHF,"","","",2.71951296391235,kg N/ha-hr,"",12.45,10,"","","",,7.83748379327122,2
B2008-17,B2008-17,Slootdorp,004,004,"",3,"","",2.93333333333333,IHF,IHF,"","","",1.56084906276757,kg N/ha-hr,"",14.4,10,"","","",,8.11109194309999,2
B2008-17,B2008-17,Slootdorp,004,004,"",4,"","",2.85,IHF,IHF,"","","",1.09286032111554,kg N/ha-hr,"",14.0166666666667,10,"","","",,7.06894078421385,2
B2008-17,B2008-17,Slootdorp,004,004,"",5,"","",13.7666666666667,IHF,IHF,"","","",0.271298907174181,kg N/ha-hr,"",11.0304347826087,10,"","","",,4.74080418764131,2
B2008-17,B2008-17,Slootdorp,004,004,"",6,"","",24.7333333333333,IHF,IHF,"","","",0.224864923290102,kg N/ha-hr,"",10.716,10,"","","",,4.42046176696991,2
B2008-17,B2008-17,Slootdorp,004,004,"",7,"","",23.1,IHF,IHF,"","","",0.0643396469475507,kg N/ha-hr,"",11.7826086956522,10,"","","",,2.5098530412437,2
B2008-17,B2008-17,Slootdorp,004,004,"",8,"","",23.3333333333333,IHF,IHF,"","","",0,kg N/ha-hr,"",10.3913043478261,10,"","","",,3.00226644572196,2
B2008-39,B2008-39,Nagele (NOP),001,001,"",1,"","",0.983333333333333,IHF,IHF,"","","",0.683115530300418,kg N/ha-hr,"",10.542,10,"","","",,1.68217927974134,2
B2008-39,B2008-39,Nagele (NOP),001,001,"",2,"","",2.05,IHF,IHF,"","","",0.764086529776756,kg N/ha-hr,"",14.4811111111111,10,"","","",,2.24343414457423,2
B2008-39,B2008-39,Nagele (NOP),001,001,"",3,"","",2.95,IHF,IHF,"","","",0.673931625885767,kg N/ha-hr,"",17.97,10,"","","",,2.46005304259382,2
B2008-39,B2008-39,Nagele (NOP),001,001,"",4,"","",2.91666666666667,IHF,IHF,"","","",0.319428361268967,kg N/ha-hr,"",18.6661538461538,10,"","","",,2.64531908702976,2
B2008-39,B2008-39,Nagele (NOP),001,001,"",5,"","",13.9666666666667,IHF,IHF,"","","",0.0279225153158705,kg N/ha-hr,"",11.155,10,"","","",,0.771317508943988,2
B2008-39,B2008-39,Nagele (NOP),001,001,"",6,"","",25.2833333333333,IHF,IHF,"","","",0.0588850498048773,kg N/ha-hr,"",10.8333333333333,10,"","","",,1.14219112862649,2
B2008-39,B2008-39,Nagele (NOP),001,001,"",7,"","",33.05,IHF,IHF,"","","",0.0322793885508688,kg N/ha-hr,"",12.8205882352941,10,"","","",,1.92510104873738,2
B2008-39,B2008-39,Nagele (NOP),001,001,"",8,"","",16.0333333333333,IHF,IHF,"","","",0.223907440105899,kg N/ha-hr,"",10.8058823529412,10,"","","",,3.62946725178507,2
B2008-39,B2008-39,Nagele (NOP),002,002,"",1,"","",1.06666666666667,IHF,IHF,"","","",3.65723550014232,kg N/ha-hr,"",12.375,10,"","","",,1.8165412157214,2
B2008-39,B2008-39,Nagele (NOP),002,002,"",2,"","",1.93333333333333,IHF,IHF,"","","",2.26553208847208,kg N/ha-hr,"",15.67625,10,"","","",,2.40323677753921,2
B2008-39,B2008-39,Nagele (NOP),002,002,"",3,"","",2.98333333333333,IHF,IHF,"","","",2.18119762600718,kg N/ha-hr,"",18.4607692307692,10,"","","",,2.41429869665704,2
B2008-39,B2008-39,Nagele (NOP),002,002,"",4,"","",2.65,IHF,IHF,"","","",1.14226047081971,kg N/ha-hr,"",18.4575,10,"","","",,2.67405229718738,2
B2008-39,B2008-39,Nagele (NOP),002,002,"",5,"","",13.8666666666667,IHF,IHF,"","","",0.145771843256516,kg N/ha-hr,"",10.8924,10,"","","",,0.690577172048581,2
B2008-39,B2008-39,Nagele (NOP),002,002,"",6,"","",25.55,IHF,IHF,"","","",0.0681264750189512,kg N/ha-hr,"",10.8333333333333,10,"","","",,1.14219112862649,2
B2008-39,B2008-39,Nagele (NOP),002,002,"",7,"","",32.8833333333333,IHF,IHF,"","","",0.0429837402759218,kg N/ha-hr,"",12.8205882352941,10,"","","",,1.92510104873738,2
B2008-39,B2008-39,Nagele (NOP),002,002,"",8,"","",15.6666666666667,IHF,IHF,"","","",0.222749045601278,kg N/ha-hr,"",10.8058823529412,10,"","","",,3.62946725178507,2
B2010-16,B2010-16,Slootdorp,001,001,"",1,"","",1.03333333333333,IHF,IHF,"","","",1.64330641536162,kg N/ha-hr,"",11.6266666666667,10,"","","",,1.74439120546087,2
B2010-16,B2010-16,Slootdorp,001,001,"",2,"","",1.96666666666667,IHF,IHF,"","","",1.966835803398,kg N/ha-hr,"",13.6588888888889,10,"","","",,2.98249570941095,2
B2010-16,B2010-16,Slootdorp,001,001,"",3,"","",2.83333333333333,IHF,IHF,"","","",0.716793275717378,kg N/ha-hr,"",15.9015384615385,10,"","","",,3.11711872390181,2
B2010-16,B2010-16,Slootdorp,001,001,"",4,"","",3.08333333333333,IHF,IHF,"","","",0.309896313492031,kg N/ha-hr,"",14.5084615384615,10,"","","",,3.89216192894502,2
B2010-16,B2010-16,Slootdorp,001,001,"",5,"","",12.3333333333333,IHF,IHF,"","","",0.0738918431049769,kg N/ha-hr,"",10.1148,10,"","","",,1.54157205626351,2
B2010-16,B2010-16,Slootdorp,001,001,"",6,"","",24.1166666666667,IHF,IHF,"","","",0.0859540281972863,kg N/ha-hr,"",12.4705204081633,10,"","","",,1.62292071319304,2
B2010-16,B2010-16,Slootdorp,001,001,"",7,"","",26.8666666666667,IHF,IHF,"","","",0.0577341016048925,kg N/ha-hr,"",15.7635740740741,10,"","","",,1.71079417679122,2
B2010-16,B2010-16,Slootdorp,001,001,"",8,"","",21.35,IHF,IHF,"","","",0.0567187029205935,kg N/ha-hr,"",17.3326436781609,10,"","","",,1.68608882730502,2
B2010-16,B2010-16,Slootdorp,002,002,"",1,"","",1.08333333333333,IHF,IHF,"","","",0.258721258472194,kg N/ha-hr,"",12.42,10,"","","",,2.18340048131634,2
B2010-16,B2010-16,Slootdorp,002,002,"",2,"","",2.03333333333333,IHF,IHF,"","","",0.242310583414494,kg N/ha-hr,"",13.9088888888889,10,"","","",,2.98354889637791,2
B2010-16,B2010-16,Slootdorp,002,002,"",3,"","",2.78333333333333,IHF,IHF,"","","",0.148710701446782,kg N/ha-hr,"",16.0858333333333,10,"","","",,3.12434512769367,2
B2010-16,B2010-16,Slootdorp,002,002,"",4,"","",3.15,IHF,IHF,"","","",0.099184099076494,kg N/ha-hr,"",14.4421428571429,10,"","","",,3.88987725850795,2
B2010-16,B2010-16,Slootdorp,002,002,"",5,"","",12.5333333333333,IHF,IHF,"","","",0.0391864018167424,kg N/ha-hr,"",9.92098039215686,10,"","","",,1.48450218046399,2
B2010-16,B2010-16,Slootdorp,002,002,"",6,"","",24.1,IHF,IHF,"","","",0.0260283196425013,kg N/ha-hr,"",12.4424897959184,10,"","","",,1.62128336233741,2
B2010-16,B2010-16,Slootdorp,002,002,"",7,"","",26.6,IHF,IHF,"","","",0.0175246808967882,kg N/ha-hr,"",15.9471214953271,10,"","","",,1.7169659687597,2
B2010-16,B2010-16,Slootdorp,002,002,"",8,"","",21.3833333333333,IHF,IHF,"","","",0.0499823154890986,kg N/ha-hr,"",17.2875862068966,10,"","","",,1.70928058583597,2
B2010-16,B2010-16,Slootdorp,003,003,"",1,"","",1.06666666666667,IHF,IHF,"","","",0.790285466232903,kg N/ha-hr,"",10.7725,10,"","","",,1.19085089810145,2
B2010-16,B2010-16,Slootdorp,003,003,"",2,"","",1.9,IHF,IHF,"","","",1.69578468588838,kg N/ha-hr,"",13.6242857142857,10,"","","",,2.87405347301398,2
B2010-16,B2010-16,Slootdorp,003,003,"",3,"","",3.06666666666667,IHF,IHF,"","","",0.839906054330174,kg N/ha-hr,"",15.6253846153846,10,"","","",,2.94382908592997,2
B2010-16,B2010-16,Slootdorp,003,003,"",4,"","",2.98333333333333,IHF,IHF,"","","",0.55777656776913,kg N/ha-hr,"",14.8692307692308,10,"","","",,3.83295056226157,2
B2010-16,B2010-16,Slootdorp,003,003,"",5,"","",12.55,IHF,IHF,"","","",0.0541542249435438,kg N/ha-hr,"",10.3347058823529,10,"","","",,1.6581423769943,2
B2010-16,B2010-16,Slootdorp,003,003,"",6,"","",24.0833333333333,IHF,IHF,"","","",0.0845412273835162,kg N/ha-hr,"",12.4846734693878,10,"","","",,1.62150179462387,2
B2010-16,B2010-16,Slootdorp,003,003,"",7,"","",26.6666666666667,IHF,IHF,"","","",0.0543694960780848,kg N/ha-hr,"",15.68125,10,"","","",,1.71360144038406,2
B2010-16,B2010-16,Slootdorp,003,003,"",8,"","",21.9333333333333,IHF,IHF,"","","",0.0268872642066978,kg N/ha-hr,"",17.2986363636364,10,"","","",,1.67691036227968,2
B2010-16,B2010-16,Slootdorp,004,004,"",1,"","",1.01666666666667,IHF,IHF,"","","",0.225198623139896,kg N/ha-hr,"",11.0433333333333,10,"","","",,1.44091961527064,2
B2010-16,B2010-16,Slootdorp,004,004,"",2,"","",1.95,IHF,IHF,"","","",0.31484290337054,kg N/ha-hr,"",13.655,10,"","","",,2.90828246518563,2
B2010-16,B2010-16,Slootdorp,004,004,"",3,"","",3.06666666666667,IHF,IHF,"","","",0.21748850802547,kg N/ha-hr,"",15.8007692307692,10,"","","",,3.03591740468758,2
B2010-16,B2010-16,Slootdorp,004,004,"",4,"","",2.96666666666667,IHF,IHF,"","","",0.205074852245931,kg N/ha-hr,"",14.6769230769231,10,"","","",,3.9058749419972,2
B2010-16,B2010-16,Slootdorp,004,004,"",5,"","",12.8666666666667,IHF,IHF,"","","",0.0222435462198819,kg N/ha-hr,"",10.1373076923077,10,"","","",,1.58831577862771,2
B2010-16,B2010-16,Slootdorp,004,004,"",6,"","",24.1166666666667,IHF,IHF,"","","",0.0379556193002293,kg N/ha-hr,"",12.4566530612245,10,"","","",,1.62388582134933,2
B2010-16,B2010-16,Slootdorp,004,004,"",7,"","",26.5,IHF,IHF,"","","",0.0249352374032074,kg N/ha-hr,"",15.8531121495327,10,"","","",,1.71554459976607,2
B2010-16,B2010-16,Slootdorp,004,004,"",8,"","",21.8166666666667,IHF,IHF,"","","",0,kg N/ha-hr,"",17.265,10,"","","",,1.70144078899855,2
B2010-19,B2010-19,Slootdorp,001,001,"",1,"","",1.06666666666667,IHF,IHF,"","","",1.01677418765543,kg N/ha-hr,"",8.814,10,"","","",,2.3335440609238,2
B2010-19,B2010-19,Slootdorp,001,001,"",2,"","",1.88333333333333,IHF,IHF,"","","",1.02163877604736,kg N/ha-hr,"",10.89375,10,"","","",,2.53094502951442,2
B2010-19,B2010-19,Slootdorp,001,001,"",3,"","",3,IHF,IHF,"","","",0.479558899468422,kg N/ha-hr,"",11.1738461538462,10,"","","",,2.66219289732091,2
B2010-19,B2010-19,Slootdorp,001,001,"",4,"","",3.05,IHF,IHF,"","","",0.188790882582145,kg N/ha-hr,"",8.28438461538462,10,"","","",,2.41214215638194,2
B2010-19,B2010-19,Slootdorp,001,001,"",5,"","",13.1333333333333,IHF,IHF,"","","",0.0511157021898078,kg N/ha-hr,"",6.59124528301887,10,"","","",,1.52078387973113,2
B2010-19,B2010-19,Slootdorp,001,001,"",6,"","",25.3666666666667,IHF,IHF,"","","",0.0948944000305846,kg N/ha-hr,"",7.80823300970874,10,"","","",,4.24131861937478,2
B2010-19,B2010-19,Slootdorp,002,002,"",1,"","",1.03333333333333,IHF,IHF,"","","",0.105108054394136,kg N/ha-hr,"",8.48,10,"","","",,2.4223419680703,2
B2010-19,B2010-19,Slootdorp,002,002,"",2,"","",2.01666666666667,IHF,IHF,"","","",0.172497849411033,kg N/ha-hr,"",10.44625,10,"","","",,2.45566793640227,2
B2010-19,B2010-19,Slootdorp,002,002,"",3,"","",2.95,IHF,IHF,"","","",0.135227345464747,kg N/ha-hr,"",11.1076923076923,10,"","","",,2.68979594396747,2
B2010-19,B2010-19,Slootdorp,002,002,"",4,"","",3.13333333333333,IHF,IHF,"","","",0.067336212989246,kg N/ha-hr,"",8.61130769230769,10,"","","",,2.49792898314981,2
B2010-19,B2010-19,Slootdorp,002,002,"",5,"","",13.0666666666667,IHF,IHF,"","","",0.0392384280960244,kg N/ha-hr,"",6.6015925925926,10,"","","",,1.52106017743502,2
B2010-19,B2010-19,Slootdorp,002,002,"",6,"","",25.5,IHF,IHF,"","","",0,kg N/ha-hr,"",7.80823300970874,10,"","","",,4.24131861937478,2
B2010-19,B2010-19,Slootdorp,003,003,"",1,"","",1.1,IHF,IHF,"","","",1.10601256897147,kg N/ha-hr,"",9.435,10,"","","",,2.39728289342951,2
B2010-19,B2010-19,Slootdorp,003,003,"",2,"","",1.8,IHF,IHF,"","","",1.44483468130246,kg N/ha-hr,"",10.5663636363636,10,"","","",,2.49259827229908,2
B2010-19,B2010-19,Slootdorp,003,003,"",3,"","",3.1,IHF,IHF,"","","",0.422417906924971,kg N/ha-hr,"",11.0442857142857,10,"","","",,2.75306906949551,2
B2010-19,B2010-19,Slootdorp,003,003,"",4,"","",3.01666666666667,IHF,IHF,"","","",0.110927645905499,kg N/ha-hr,"",7.64976923076923,10,"","","",,2.44935345247862,2
B2010-19,B2010-19,Slootdorp,003,003,"",5,"","",13.1166666666667,IHF,IHF,"","","",0.0351498905658879,kg N/ha-hr,"",6.51290566037736,10,"","","",,1.48942408907577,2
B2010-19,B2010-19,Slootdorp,003,003,"",6,"","",24.9833333333333,IHF,IHF,"","","",0.0849436257096201,kg N/ha-hr,"",13.5688053691275,10,"","","",,4.29001547292315,2
B2010-19,B2010-19,Slootdorp,004,004,"",1,"","",1.01666666666667,IHF,IHF,"","","",0.0820453913178179,kg N/ha-hr,"",8.895,10,"","","",,2.27490723118338,2
B2010-19,B2010-19,Slootdorp,004,004,"",2,"","",1.65,IHF,IHF,"","","",0.0865179935439714,kg N/ha-hr,"",11.17875,10,"","","",,2.48760744011024,2
B2010-19,B2010-19,Slootdorp,004,004,"",3,"","",3.08333333333333,IHF,IHF,"","","",0.102425517177309,kg N/ha-hr,"",11.1230769230769,10,"","","",,2.70165444423004,2
B2010-19,B2010-19,Slootdorp,004,004,"",4,"","",3.01666666666667,IHF,IHF,"","","",0.167760146405892,kg N/ha-hr,"",7.93438461538462,10,"","","",,2.47261987486421,2
B2010-19,B2010-19,Slootdorp,004,004,"",5,"","",13.1166666666667,IHF,IHF,"","","",0.0354698226060488,kg N/ha-hr,"",6.56896153846154,10,"","","",,1.529938400865,2
B2010-19,B2010-19,Slootdorp,004,004,"",6,"","",25.3,IHF,IHF,"","","",0.038601664941248,kg N/ha-hr,"",7.89484693877551,10,"","","",,4.14396782341997,2
B2011-16,B2011-16,Slootdorp,001,001,"",1,"","",1.05,IHF,IHF,"","","",3.73043142521342,kg N/ha-hr,"",17.764,10,"","","",,3.35593431242503,2
B2011-16,B2011-16,Slootdorp,001,001,"",2,"","",1.96666666666667,IHF,IHF,"","","",2.87516058090034,kg N/ha-hr,"",19.2866666666667,10,"","","",,3.792820786598,2
B2011-16,B2011-16,Slootdorp,001,001,"",3,"","",2.95,IHF,IHF,"","","",1.54090770160118,kg N/ha-hr,"",20.3976923076923,10,"","","",,3.92127257892772,2
B2011-16,B2011-16,Slootdorp,001,001,"",4,"","",2.95,IHF,IHF,"","","",0.320158336499162,kg N/ha-hr,"",18.6523076923077,10,"","","",,2.67672490782404,2
B2011-16,B2011-16,Slootdorp,001,001,"",5,"","",11.9166666666667,IHF,IHF,"","","",0.130180425301508,kg N/ha-hr,"",10.395306122449,10,"","","",,1.8125031508551,2
B2011-16,B2011-16,Slootdorp,001,001,"",6,"","",24.7,IHF,IHF,"","","",0.185124739722273,kg N/ha-hr,"",16.3565656565657,10,"","","",,1.39709123846324,2
B2011-16,B2011-16,Slootdorp,001,001,"",7,"","",22.15,IHF,IHF,"","","",0.130903647809648,kg N/ha-hr,"",17.6267777777778,10,"","","",,2.12302377173066,2
B2011-16,B2011-16,Slootdorp,002,002,"",1,"","",1.15,IHF,IHF,"","","",3.42373185295221,kg N/ha-hr,"",17.5883333333333,10,"","","",,3.30007701433667,2
B2011-16,B2011-16,Slootdorp,002,002,"",2,"","",1.91666666666667,IHF,IHF,"","","",3.24886421009237,kg N/ha-hr,"",19.1775,10,"","","",,3.78767193080864,2
B2011-16,B2011-16,Slootdorp,002,002,"",3,"","",3.01666666666667,IHF,IHF,"","","",1.7833798944121,kg N/ha-hr,"",20.3730769230769,10,"","","",,3.91658394841973,2
