"institute","proj","exper","field","plot","rep","app.start","uptake","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","MAG","23D","A","17 B","3",2023-04-19 16:28:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:17 B.T:B.R:3.R2:.T:2023-04-19 16:28:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,9.18,NA,4.9,2.51,NA,NA,NA,8.1,2023-04-26 23:10:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,22,NA,"1681921680","1682550600","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:17 B.T:B.R:3.R2:.T:2023-04-19 16:28:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",57.7,NA,4.68,6.31,9.78,16.5,22.7,24.7,25.6,26.4,26.4,26.4,NA,4.68,6.31,9.78,16.5,22.7,24.7,25.6,26.4,26.4,26.4,NA,0.0811,0.109,0.169,0.286,0.393,0.428,0.443,0.456,0.456,0.456,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,1520,69,2.53,0.0229,1.32,2.53,2.53,2.53,175,2023-04-19 16:28:00,2023-04-26 20:38:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2303,2307,391
"AU","MAG","23D","A","18 A acid","3",2023-04-19 16:36:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:18 A acid.T:A acid.R:3.R2:.T:2023-04-19 16:36:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Acidification",NA,NA,5.6,NA,3.73,1.77,NA,NA,NA,7.4,2023-04-26 23:18:00,"bsth",32,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,25,NA,"1681922160","1682551080","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:18 A acid.T:A acid.R:3.R2:.T:2023-04-19 16:36:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",56.6,NA,3.03,3.99,5.66,7.93,9.98,11.1,11.8,12.8,12.8,12.8,NA,3.03,3.99,5.66,7.93,9.98,11.1,11.8,12.8,12.8,12.8,NA,0.0535,0.0705,0.1,0.14,0.176,0.195,0.208,0.226,0.226,0.226,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520,1580,69,2.53,0.0153,0.864,2.53,2.53,2.53,175,2023-04-19 16:36:00,2023-04-26 20:46:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2304,2308,391
"AU","MAG","23D","A","2 A acid","1",2023-04-19 14:28:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:2 A acid.T:A acid.R:1.R2:.T:2023-04-19 14:28:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Acidification",NA,NA,5.6,NA,3.73,1.77,NA,NA,NA,7.4,2023-04-26 21:10:00,"bsth",32,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,23,NA,"1681914480","1682543400","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:2 A acid.T:A acid.R:1.R2:.T:2023-04-19 14:28:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",56.6,NA,3.29,4.19,5.41,6.81,8.47,9.4,10,10.7,10.8,10.8,NA,3.29,4.19,5.41,6.81,8.47,9.4,10,10.7,10.8,10.8,NA,0.0581,0.0739,0.0955,0.12,0.15,0.166,0.177,0.189,0.19,0.19,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,1650,69,2.53,0.0171,0.968,2.53,2.53,2.53,175,2023-04-19 14:28:00,2023-04-26 18:38:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2305,2309,391
"AU","MAG","23D","A","3 B sep acid","1",2023-04-19 14:36:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B sep acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:3 B sep acid.T:B sep acid.R:1.R2:.T:2023-04-19 14:36:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Mechanical separation","Acidification",NA,7.33,NA,5.22,2.57,NA,NA,NA,7.5,2023-04-26 21:18:00,"bsth",20,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,26,NA,"1681914960","1682543880","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:3 B sep acid.T:B sep acid.R:1.R2:.T:2023-04-19 14:36:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",51.4,NA,2.87,3.91,5.76,8.49,11.2,12.7,14,15.9,16.1,16.1,NA,2.87,3.91,5.76,8.49,11.2,12.7,14,15.9,16.1,16.1,NA,0.0558,0.0761,0.112,0.165,0.219,0.247,0.272,0.31,0.312,0.312,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660,1720,69,2.53,0.0152,0.78,2.53,2.53,2.53,175,2023-04-19 14:36:00,2023-04-26 18:46:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2306,2310,391
"AU","MAG","23D","A","4 A","1",2023-04-19 14:44:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:4 A.T:A.R:1.R2:.T:2023-04-19 14:44:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.44,NA,3.01,1.48,NA,NA,NA,8.4,2023-04-26 21:26:00,"bsth",32,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,29,NA,"1681915440","1682544360","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:4 A.T:A.R:1.R2:.T:2023-04-19 14:44:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",47.4,NA,4.32,5.75,8.04,10.8,13.4,14.9,16.1,17.7,17.8,17.8,NA,4.32,5.75,8.04,10.8,13.4,14.9,16.1,17.7,17.8,17.8,NA,0.0913,0.122,0.17,0.228,0.284,0.314,0.339,0.374,0.376,0.376,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,1790,69,2.53,0.0255,1.21,2.53,2.53,2.53,175,2023-04-19 14:44:00,2023-04-26 18:54:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2307,2311,391
"AU","MAG","23D","A","6 B acid","1",2023-04-19 15:00:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:6 B acid.T:B acid.R:1.R2:.T:2023-04-19 15:00:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Acidification",NA,NA,9.3,NA,5.55,2.32,NA,NA,NA,7.7,2023-04-26 21:42:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,32,NA,"1681916400","1682545320","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:6 B acid.T:B acid.R:1.R2:.T:2023-04-19 15:00:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",53.4,NA,4.08,5.73,9.07,15,21.9,24.5,26,27.7,27.7,27.7,NA,4.08,5.73,9.07,15,21.9,24.5,26,27.7,27.7,27.7,NA,0.0765,0.107,0.17,0.282,0.41,0.459,0.487,0.519,0.52,0.52,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790,1860,69,2.53,0.02,1.07,2.53,2.53,2.53,175,2023-04-19 15:00:00,2023-04-26 19:10:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2308,2312,391
"AU","MAG","23D","A","7 A","2",2023-04-19 15:08:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:7 A.T:A.R:2.R2:.T:2023-04-19 15:08:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.44,NA,3.01,1.48,NA,NA,NA,8.4,2023-04-26 21:50:00,"bsth",32,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,30,NA,"1681916880","1682545800","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:7 A.T:A.R:2.R2:.T:2023-04-19 15:08:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",47.4,NA,3.77,4.84,6.46,8.52,10.6,11.5,12.3,13.4,13.4,13.4,NA,3.77,4.84,6.46,8.52,10.6,11.5,12.3,13.4,13.4,13.4,NA,0.0795,0.102,0.136,0.18,0.223,0.243,0.26,0.283,0.284,0.284,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860,1930,69,2.53,0.0232,1.1,2.53,2.53,2.53,175,2023-04-19 15:08:00,2023-04-26 19:18:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2309,2313,391
"AU","MAG","23D","A","8 B acid","2",2023-04-19 15:16:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:8 B acid.T:B acid.R:2.R2:.T:2023-04-19 15:16:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Acidification",NA,NA,9.3,NA,5.55,2.32,NA,NA,NA,7.7,2023-04-26 21:58:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,33,NA,"1681917360","1682546280","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:8 B acid.T:B acid.R:2.R2:.T:2023-04-19 15:16:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",53.4,NA,4.26,5.91,9.28,15.3,21.8,24.5,26.4,28.9,29,29,NA,4.26,5.91,9.28,15.3,21.8,24.5,26.4,28.9,29,29,NA,0.0798,0.111,0.174,0.286,0.408,0.459,0.495,0.542,0.544,0.544,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,2000,69,2.53,0.0213,1.13,2.53,2.53,2.53,175,2023-04-19 15:16:00,2023-04-26 19:26:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2310,2314,391
"AU","MAG","23G","A","1 A","1",2023-05-10 13:51:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23G.F:A.P:1 A.T:A.R:1.R2:.T:2023-05-10 13:51:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.14,NA,NA,5.6,1.05,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.53,NA,3.4,1.17,NA,NA,NA,7.9,2023-05-17 07:54:00,"bsth",38,"t/ha","none",NA,NA,NA,NA,NA,"cereal",8,NA,NA,NA,44,NA,"1683726660","1684310040","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23G.F:A.P:1 A.T:A.R:1.R2:.T:2023-05-10 13:51:00","D:1.I:AU.Pr:MAG.E:23G","","Pedersen, Johanna",44.5,NA,5.18,7.19,11.5,15.8,19.7,21.4,22.5,NA,23.7,23.7,NA,5.18,7.19,11.5,15.8,19.7,21.4,22.5,NA,23.7,23.7,NA,0.116,0.162,0.259,0.355,0.442,0.482,0.506,NA,0.533,0.533,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,2060,64,2.53,0.0312,1.39,2.53,2.53,2.53,162,2023-05-10 13:51:00,2023-05-17 05:22:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-10,"","0-5",205,2311,2315,392
"AU","MAG","23G","A","10 B","2",2023-05-10 15:03:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23G.F:A.P:10 B.T:B.R:2.R2:.T:2023-05-10 15:03:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.14,NA,NA,5.6,1.05,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,9.24,NA,4.39,2.1,NA,NA,NA,8.1,2023-05-17 09:06:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",8,NA,NA,NA,36,NA,"1683730980","1684314360","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23G.F:A.P:10 B.T:B.R:2.R2:.T:2023-05-10 15:03:00","D:1.I:AU.Pr:MAG.E:23G","","Pedersen, Johanna",48.3,NA,5.74,7.75,12.1,18.1,23.6,25.5,26.2,NA,26.8,26.8,NA,5.74,7.75,12.1,18.1,23.6,25.5,26.2,NA,26.8,26.8,NA,0.119,0.16,0.252,0.374,0.488,0.527,0.542,NA,0.554,0.554,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060,2130,64,2.53,0.033,1.6,2.53,2.53,2.53,162,2023-05-10 15:03:00,2023-05-17 06:34:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-10,"","0-5",205,2312,2316,392
"AU","MAG","23G","A","11 A","2",2023-05-10 15:11:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23G.F:A.P:11 A.T:A.R:2.R2:.T:2023-05-10 15:11:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.14,NA,NA,5.6,1.05,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.53,NA,3.4,1.17,NA,NA,NA,7.9,2023-05-17 09:14:00,"bsth",38,"t/ha","none",NA,NA,NA,NA,NA,"cereal",8,NA,NA,NA,45,NA,"1683731460","1684314840","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23G.F:A.P:11 A.T:A.R:2.R2:.T:2023-05-10 15:11:00","D:1.I:AU.Pr:MAG.E:23G","","Pedersen, Johanna",44.5,NA,5.53,7.43,11.3,15.3,18.5,19.8,20.3,NA,20.9,20.9,NA,5.53,7.43,11.3,15.3,18.5,19.8,20.3,NA,20.9,20.9,NA,0.124,0.167,0.254,0.343,0.416,0.445,0.457,NA,0.47,0.47,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,2190,64,2.53,0.0351,1.56,2.53,2.53,2.53,162,2023-05-10 15:11:00,2023-05-17 06:42:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-05-10,"","0-5",205,2313,2317,392
