Start;End;AirTemp
29/06/2001 12:00;29/06/2001 13:00;30.49
29/06/2001 13:00;29/06/2001 14:00;32.5
29/06/2001 14:00;29/06/2001 15:00;32.77
29/06/2001 15:00;29/06/2001 16:00;33.59
29/06/2001 16:00;29/06/2001 17:00;32.82
29/06/2001 17:00;29/06/2001 18:00;33.35
29/06/2001 18:00;29/06/2001 19:00;31.53
29/06/2001 19:00;29/06/2001 20:00;26.98
29/06/2001 20:00;29/06/2001 21:00;23.78
29/06/2001 21:00;29/06/2001 22:00;22.13
29/06/2001 22:00;29/06/2001 23:00;20.52
29/06/2001 23:00;30/06/2001 00:00;19.54
30/06/2001 00:00;30/06/2001 01:00;18.67
30/06/2001 01:00;30/06/2001 02:00;17.98
30/06/2001 02:00;30/06/2001 03:00;17.65
30/06/2001 03:00;30/06/2001 04:00;17.44
30/06/2001 04:00;30/06/2001 05:00;17.45
30/06/2001 05:00;30/06/2001 06:00;17.59
30/06/2001 06:00;30/06/2001 07:00;17.59
30/06/2001 07:00;30/06/2001 08:00;18.87
30/06/2001 08:00;30/06/2001 09:00;21.05
30/06/2001 09:00;30/06/2001 10:00;22.85
30/06/2001 10:00;30/06/2001 11:00;24.74
30/06/2001 11:00;30/06/2001 12:00;25.26
30/06/2001 12:00;30/06/2001 13:00;22.48
30/06/2001 13:00;30/06/2001 14:00;20.94
30/06/2001 14:00;30/06/2001 15:00;23.06
30/06/2001 15:00;30/06/2001 16:00;24.69
30/06/2001 16:00;30/06/2001 17:00;25.95
30/06/2001 17:00;30/06/2001 18:00;26.37
30/06/2001 18:00;30/06/2001 19:00;25.6
30/06/2001 19:00;30/06/2001 20:00;23.34
30/06/2001 20:00;30/06/2001 21:00;20.75
30/06/2001 21:00;30/06/2001 22:00;17.51
30/06/2001 22:00;30/06/2001 23:00;15.5
30/06/2001 23:00;01/07/2001 00:00;14.36
01/07/2001 00:00;01/07/2001 01:00;13.34
01/07/2001 01:00;01/07/2001 02:00;12.81
01/07/2001 02:00;01/07/2001 03:00;12.93
01/07/2001 03:00;01/07/2001 04:00;12.66
01/07/2001 04:00;01/07/2001 05:00;12.57
01/07/2001 05:00;01/07/2001 06:00;13.05
01/07/2001 06:00;01/07/2001 07:00;13.7
01/07/2001 07:00;01/07/2001 08:00;16.45
01/07/2001 08:00;01/07/2001 09:00;19.52
01/07/2001 09:00;01/07/2001 10:00;21.64
01/07/2001 10:00;01/07/2001 11:00;23.55
01/07/2001 11:00;01/07/2001 12:00;25.81
01/07/2001 12:00;01/07/2001 13:00;26.92
01/07/2001 13:00;01/07/2001 14:00;26.21
01/07/2001 14:00;01/07/2001 15:00;25.93
01/07/2001 15:00;01/07/2001 16:00;24.48
01/07/2001 16:00;01/07/2001 17:00;21.69
01/07/2001 17:00;01/07/2001 18:00;19.14
01/07/2001 18:00;01/07/2001 19:00;18.27
01/07/2001 19:00;01/07/2001 20:00;17.76
01/07/2001 20:00;01/07/2001 21:00;17.37
01/07/2001 21:00;01/07/2001 22:00;16.93
01/07/2001 22:00;01/07/2001 23:00;16.59
01/07/2001 23:00;02/07/2001 00:00;16.18
02/07/2001 00:00;02/07/2001 01:00;15.47
02/07/2001 01:00;02/07/2001 02:00;14.27
02/07/2001 02:00;02/07/2001 03:00;13.37
02/07/2001 03:00;02/07/2001 04:00;12.91
02/07/2001 04:00;02/07/2001 05:00;12.86
02/07/2001 05:00;02/07/2001 06:00;13.08
02/07/2001 06:00;02/07/2001 07:00;13.58
02/07/2001 07:00;02/07/2001 08:00;14.59
02/07/2001 08:00;02/07/2001 09:00;17.14
02/07/2001 09:00;02/07/2001 10:00;19.6
02/07/2001 10:00;02/07/2001 11:00;21.91
02/07/2001 11:00;02/07/2001 12:00;23.28
02/07/2001 12:00;02/07/2001 13:00;21.75
